"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.556934620234178,"G_1","E_1",0.432744409019583,"raw"
"2",0.968342441637998,"G_10","E_10",0.211175396287892,"raw"
"3",-0.323676358636764,"G_2","E_2",0.239007954657785,"raw"
"4",-0.828107632543853,"G_3","E_3",-0.160670730906687,"raw"
"5",0.0634842658916484,"G_4","E_4",-0.345822027034468,"raw"
"6",0.23805286812766,"G_5","E_5",0.533854144950398,"raw"
"7",0.280868315803894,"G_6","E_6",-0.127736018322674,"raw"
"8",0.158854785355077,"G_7","E_7",-0.631111049383426,"raw"
"9",0.0664039552660607,"G_8","E_8",0.0744929848810081,"raw"
"10",-0.0672880206675476,"G_9","E_9",-0.225935064149415,"raw"
"G_1",-0.575477002735396,"G_1","E_1",0.447152046946517,"means"
"G_10",1.00058208933213,"G_10","E_10",0.218206194572931,"means"
"G_2",-0.33445272381572,"G_2","E_2",0.246965400208978,"means"
"G_3",-0.855678352547485,"G_3","E_3",-0.166020044885353,"means"
"G_4",0.0655978883855725,"G_4","E_4",-0.357335702194259,"means"
"G_5",0.245978515368764,"G_5","E_5",0.551628094343927,"means"
"G_6",0.290219445281035,"G_6","E_6",-0.131988815733488,"means"
"G_7",0.164143639890578,"G_7","E_7",-0.652123035446517,"means"
"G_8",0.0686147848561118,"G_8","E_8",0.0769731277364409,"means"
"G_9",-0.0695282840155891,"G_9","E_9",-0.233457265549176,"means"
"11",-0.54675987143272,"G_1","E_1",0.436315263521825,"raw.ne"
"21",1.02448723912444,"G_10","E_10",0.184493595720094,"raw.ne"
"31",-0.289938380604733,"G_2","E_2",0.246210676834043,"raw.ne"
"41",-0.842597707307404,"G_3","E_3",-0.0617484872583879,"raw.ne"
"51",0.00866019761154484,"G_4","E_4",-0.337832237053013,"raw.ne"
"61",0.258955171465981,"G_5","E_5",0.561821694169782,"raw.ne"
"71",0.19950949827842,"G_6","E_6",-0.114117395391923,"raw.ne"
"81",0.164574668114956,"G_7","E_7",-0.702179141014493,"raw.ne"
"91",0.0360750192470428,"G_8","E_8",0.0649978575761794,"raw.ne"
"101",-0.0129658344975333,"G_9","E_9",-0.27796182710411,"raw.ne"
"G_11",-0.544564039784014,"G_1","E_1",0.434562986307441,"mean.ne"
"G_101",1.02037281591802,"G_10","E_10",0.18375265459104,"mean.ne"
"G_21",-0.288773964733035,"G_2","E_2",0.245221874940018,"mean.ne"
"G_31",-0.839213767099824,"G_3","E_3",-0.0615005003638387,"mean.ne"
"G_41",0.00862541756093547,"G_4","E_4",-0.336475475599156,"mean.ne"
"G_51",0.257915186655808,"G_5","E_5",0.559565373028765,"mean.ne"
"G_61",0.198708252076159,"G_6","E_6",-0.113659090747492,"mean.ne"
"G_71",0.163913723002297,"G_7","E_7",-0.699359133070496,"mean.ne"
"G_81",0.0359301390663118,"G_8","E_8",0.0647368209489063,"mean.ne"
"G_91",-0.0129137626626556,"G_9","E_9",-0.276845510035187,"mean.ne"
