"","G_means","gen_factor","exp_env_factor","E_means","data.type"
"1",-0.273708199370815,"G_1","E_1",-0.645474896448885,"raw"
"2",-0.16245682121483,"G_2","E_2",-0.424556018919063,"raw"
"3",0.193694562220308,"G_3","E_3",-0.194170463336769,"raw"
"4",-0.200307245796436,"G_4","E_4",0.080253897838521,"raw"
"5",-0.131679977234191,"G_5","E_5",0.189687364135071,"raw"
"6",0.29850707615943,"G_6","E_6",0.480369681483122,"raw"
"7",0.275950605236528,"G_7","E_7",0.513890435247996,"raw"
"G_1",-0.450488395833858,"G_1","E_1",-1.06236843222348,"means"
"G_2",-0.267382975554155,"G_2","E_2",-0.698764451865574,"means"
"G_3",0.31879626849672,"G_3","E_3",-0.319579540357103,"means"
"G_4",-0.329679892820768,"G_4","E_4",0.132087565443048,"means"
"G_5",-0.21672825967228,"G_5","E_5",0.312200937259435,"means"
"G_6",0.491304148700107,"G_6","E_6",0.790626542120414,"means"
"G_7",0.454179106684234,"G_7","E_7",0.845797379623258,"means"
"11",-0.186754457453852,"G_1","E_1",-0.999199373126714,"raw.ne"
"21",-0.214604067678651,"G_2","E_2",-0.881851251704062,"raw.ne"
"31",0.415238854985463,"G_3","E_3",-0.447202867387197,"raw.ne"
"41",-0.360056244896381,"G_4","E_4",-0.0869854334041226,"raw.ne"
"51",-0.113122496730505,"G_5","E_5",0.466208537634617,"raw.ne"
"61",0.133649674242165,"G_6","E_6",0.710764313695225,"raw.ne"
"71",0.325648737531742,"G_7","E_7",1.23826607429223,"raw.ne"
"G_11",-0.185027876868689,"G_1","E_1",-0.989961584311019,"mean.ne"
"G_21",-0.212620012134268,"G_2","E_2",-0.873698368656713,"mean.ne"
"G_31",0.411399892558572,"G_3","E_3",-0.443068391568035,"mean.ne"
"G_41",-0.356727456226588,"G_4","E_4",-0.086181236478621,"mean.ne"
"G_51",-0.112076657668547,"G_5","E_5",0.461898350768436,"mean.ne"
"G_61",0.132414057508267,"G_6","E_6",0.70419316202696,"mean.ne"
"G_71",0.322638052831253,"G_7","E_7",1.22681806821899,"mean.ne"
