"","row","PL","delta_E","delta_H","G1Emean","G2Emean","E1Gmean","E2Gmean","GxE_emm","covariance"
"1",7703,4.50398003790518,1.11232715875516,0.246965383814736,0.556163579377581,-0.556163579377581,-0.432680887470213,0.432680887470213,0.379343489890607,-0.78
