"","row","PL","delta_E","delta_H","G1Emean","G2Emean","E1Gmean","E2Gmean","GxE_emm","covariance"
"1",7928,0.466460135104513,-0.795618803536527,-1.70565230265233,-0.397809401768264,0.397809401768263,-0.4550167495579,0.4550167495579,0.345708396369702,0.87
