"","row","PL","delta_E","delta_H","G1Emean","G2Emean","E1Gmean","E2Gmean","GxE_emm","covariance"
"1",15740,0.413042207388321,-0.325272637647737,-0.787504598390672,-0.162636318823868,0.162636318823868,-0.231115980371468,0.231115980371468,0.0103521485572795,0.7
