"","row","PL","delta_E","delta_H","G1Emean","G2Emean","E1Gmean","E2Gmean","GxE_emm","covariance"
"1",26659,0.438882742641026,0.536362082030996,1.22210793435025,0.268181041015498,-0.268181041015498,0.342872926159626,-0.342872926159626,0.279368950748929,0.78
