"","row","PL","delta_E","delta_H","G1Emean","G2Emean","E1Gmean","E2Gmean","GxE_emm","covariance"
"1",10466,1.18256796561792,0.790755130974423,0.668676265521222,0.395377565487211,-0.395377565487211,-0.0610394327266002,0.0610394327266002,0.170661000958766,-0.15
