"","row","PL","delta_E","delta_H","G1Emean","G2Emean","E1Gmean","E2Gmean","GxE_emm","covariance"
"1",10537,-1.84707387230208,0.480759571930349,-0.260281724049921,0.240379785965174,-0.240379785965174,-0.370520647990135,0.370520647990135,0.118523449804006,-0.65
