"","row","PL","delta_E","delta_H","G1Emean","G2Emean","E1Gmean","E2Gmean","GxE_emm","covariance"
"1",24002,0.476797106921359,-0.394253259863362,-0.82687846494922,-0.197126629931682,0.19712662993168,-0.216312602542929,0.216312602542928,0.346437265791278,0.91
