"","row","PL","delta_E","delta_H","G1Emean","G2Emean","E1Gmean","E2Gmean","GxE_emm","covariance"
"1",18588,1.47339278837097,-1.0969876617262,-0.744531716446812,-0.548493830863098,0.548493830863097,0.176227972639691,-0.176227972639692,0.191401060857461,-0.32
