"","row","PL","delta_E","delta_H","G1Emean","G2Emean","E1Gmean","E2Gmean","GxE_emm","covariance"
"1",4985,0.686171925155194,-0.688852216934969,-1.00390615191545,-0.344426108467485,0.344426108467484,-0.157526967490242,0.157526967490242,0.233590912492173,0.46
