"","row","PL","delta_E","delta_H","G1Emean","G2Emean","E1Gmean","E2Gmean","GxE_emm","covariance"
"1",26903,1.60381856447147,-0.844020377101314,-0.526256769810776,-0.422010188550657,0.422010188550657,0.158881803645269,-0.158881803645269,0.109966440223643,-0.38
