"","row","PL","delta_E","delta_H","G1Emean","G2Emean","E1Gmean","E2Gmean","GxE_emm","covariance"
"1",8073,0.117364514736246,-0.122138642011759,-1.04067777459176,-0.0610693210058794,0.0610693210058793,-0.459269566290002,0.459269566290002,0.0540753011945229,0.13
