"","row","PL","delta_E","delta_H","G1Emean","G2Emean","E1Gmean","E2Gmean","GxE_emm","covariance"
"1",4913,0.208303052275466,-0.134223958526396,-0.64436865931707,-0.0671119792631985,0.0671119792631975,-0.255072350395338,0.255072350395337,0.317099454649828,0.26
