"","row","PL","delta_E","delta_H","G1Emean","G2Emean","E1Gmean","E2Gmean","GxE_emm","covariance"
"1",23965,-0.907311925136421,0.41802151819891,-0.460725255138752,0.209010759099455,-0.209010759099455,-0.439373386668831,0.439373386668831,0.252770288119719,-0.48
