"","row","PL","delta_E","delta_H","G1Emean","G2Emean","E1Gmean","E2Gmean","GxE_emm","covariance"
"1",10309,0.497500283615998,-0.503319530474812,-1.01169697194244,-0.251659765237406,0.251659765237406,-0.254188720733816,0.254188720733816,0.134648733136548,0.99
