"","row","PL","delta_E","delta_H","G1Emean","G2Emean","E1Gmean","E2Gmean","GxE_emm","covariance"
"1",8031,0.368485815048655,0.215764930705558,0.585544739835014,0.107882465352779,-0.107882465352779,0.184889904564728,-0.184889904564728,0.193943642133879,0.58
