"","row","PL","delta_E","delta_H","G1Emean","G2Emean","E1Gmean","E2Gmean","GxE_emm","covariance"
"1",18643,1.52254927941329,-1.07821766000829,-0.708166017735584,-0.539108830004147,0.539108830004148,0.185025821136356,-0.185025821136355,0.467796613872027,-0.34
