"","row","PL","delta_E","delta_H","G1Emean","G2Emean","E1Gmean","E2Gmean","GxE_emm","covariance"
"1",26541,0.430542819938239,-0.337491677864797,-0.783874825535843,-0.168745838932399,0.168745838932397,-0.223191573835524,0.223191573835522,0.667450641078658,0.76
