"","row","PL","delta_E","delta_H","G1Emean","G2Emean","E1Gmean","E2Gmean","GxE_emm","covariance"
"1",21147,0.0118982591985879,-0.004029376636667,-0.338652618791933,-0.00201468831833357,0.00201468831833343,-0.167311621077633,0.167311621077633,0.00721393536205897,0.01
