"","row","PL","delta_E","delta_H","G1Emean","G2Emean","E1Gmean","E2Gmean","GxE_emm","covariance"
"1",7924,0.916745496490026,0.495225032197359,0.540199034621325,0.24761251609868,-0.247612516098679,0.022487001211983,-0.0224870012119826,0.0352044596710808,0.09
