"","row","PL","delta_E","delta_H","G1Emean","G2Emean","E1Gmean","E2Gmean","GxE_emm","covariance"
"1",10589,0.0908091477087082,-0.14393192811605,-1.58499371206242,-0.0719659640580247,0.0719659640580251,-0.720530891973184,0.720530891973184,0.364478912648464,0.1
