"","row","PL","delta_E","delta_H","G1Emean","G2Emean","E1Gmean","E2Gmean","GxE_emm","covariance"
"1",15806,1.48783507928419,-0.662383947395382,-0.445199845478881,-0.331191973697691,0.331191973697691,0.108592050958251,-0.108592050958251,0.630661696401222,-0.33
