"","row","PL","delta_E","delta_H","G1Emean","G2Emean","E1Gmean","E2Gmean","GxE_emm","covariance"
"1",2281,-11.6822338145837,0.144821283055045,-0.0123967115667772,0.0724106415275227,-0.0724106415275228,-0.0786089973109114,0.0786089973109113,0.0129694249655668,-0.92
