"","row","PL","delta_E","delta_H","G1Emean","G2Emean","E1Gmean","E2Gmean","GxE_emm","covariance"
"1",21098,7.07723826946911,0.362354830123582,0.0512000326012429,0.181177415061791,-0.181177415061791,-0.15557739876117,0.15557739876117,0.130500323599326,-0.86
