"","row","PL","delta_E","delta_H","G1Emean","G2Emean","E1Gmean","E2Gmean","GxE_emm","covariance"
"1",10468,-0.0491124484504628,-0.0248134560548627,0.505237609562283,-0.0124067280274314,0.0124067280274313,0.265025532808573,-0.265025532808573,0.167383754566633,-0.05
