"","row","replicate","delta_env","delta_gen","sample_size","n_env","n_pop","std_dev","interaction","Sim_time","true_cov","covariance","covariance_lwrCI","covariance_uprCI","covariance_pvalue","true_cor","cor","cor_lwrCI","cor_uprCI","cor_pvalue","true_cov_means","cov_means","cov_means_lwrCI","cov_means_uprCI","cov_means_pvalue","GxE_Anova","true_GxE_emm","GxE_emm","GxE_emm_lwrCI","GxE_emm_uprCI","GxE_emm_pvalue","true_GxE_omega","GxE_omega","GxE_omega_lwrCI","GxE_omega_uprCI","GxE_omega_pvalue","true_GxE_eta","GxE_eta","GxE_eta_lwrCI","GxE_eta_uprCI","GxE_eta_pvalue","true_GxE_SSq","GxE_SSq","GxE_SSq_lwrCI","GxE_SSq_uprCI","true_GxE_means","GxE_means","GxE_means_lwrCI","GxE_means_uprCI","GxE_means_pvalue"
"1",2117,100,0.5,-1,10,3,3,1.5,0.81662789080292,2.87423760493596,-0.28,-0.08,-0.31,0.2,0.874,-0.399501211171312,-0.160643978057448,-0.607958425946174,0.361714176220489,0.886,-0.28,-0.08,-0.35,0.2,0.872,0.058843523708291,0.3,0.17,0.11,0.33,0.46,0.13,0.03,0,0.13,0.16,0.13,0.05,0.02,0.15,0.35,0.13,0.09,0.03,0.26,0.28,0.22,0.14,0.4,0.94
