"","row","replicate","delta_env","delta_gen","sample_size","n_env","n_pop","std_dev","interaction","Sim_time","true_cov","covariance","covariance_lwrCI","covariance_uprCI","covariance_pvalue","true_cor","cor","cor_lwrCI","cor_uprCI","cor_pvalue","true_cov_means","cov_means","cov_means_lwrCI","cov_means_uprCI","cov_means_pvalue","GxE_Anova","true_GxE_emm","GxE_emm","GxE_emm_lwrCI","GxE_emm_uprCI","GxE_emm_pvalue","true_GxE_omega","GxE_omega","GxE_omega_lwrCI","GxE_omega_uprCI","GxE_omega_pvalue","true_GxE_eta","GxE_eta","GxE_eta_lwrCI","GxE_eta_uprCI","GxE_eta_pvalue","true_GxE_SSq","GxE_SSq","GxE_SSq_lwrCI","GxE_SSq_uprCI","true_GxE_means","GxE_means","GxE_means_lwrCI","GxE_means_uprCI","GxE_means_pvalue"
"1",23327,92,0.5,1,15,3,3,3,2.86402195086703,2.88252780437469,0.82,0.76,0.38,0.97,0.079,0.999983490186309,0.997916494708401,0.82463595762399,0.999977680097109,0.036,0.82,0.76,0.41,0.97,0.052,0.000481389863068074,0.45,0.29,0.17,0.42,0,0.27,0.09,0.02,0.2,0.01,0.27,0.11,0.04,0.22,0.01,0.27,0.28,0.12,0.48,0.42,0.44,0.28,0.59,0.88
