"","X1","aov_coefs","row"
"131","exp_env_factorE_4:gen_factorG_5",0.222668774051021,101
"132","exp_env_factorE_5:gen_factorG_5",-0.27229547260509,101
"133","exp_env_factorE_6:gen_factorG_5",0.475357502975755,101
"134","exp_env_factorE_7:gen_factorG_5",-0.550624873803774,101
"135","exp_env_factorE_8:gen_factorG_5",0.691846970118835,101
"136","exp_env_factorE_2:gen_factorG_6",0.556126043544965,101
"137","exp_env_factorE_3:gen_factorG_6",0.344066173972741,101
"138","exp_env_factorE_4:gen_factorG_6",0.120735340202007,101
"139","exp_env_factorE_5:gen_factorG_6",0.417669818144469,101
"140","exp_env_factorE_6:gen_factorG_6",0.491114177015693,101
"141","exp_env_factorE_7:gen_factorG_6",-0.403010896029527,101
"142","exp_env_factorE_8:gen_factorG_6",0.809005179680595,101
"143","exp_env_factorE_2:gen_factorG_7",0.211008344968454,101
"144","exp_env_factorE_3:gen_factorG_7",-0.103298829874073,101
"145","exp_env_factorE_4:gen_factorG_7",0.314688131039392,101
"146","exp_env_factorE_5:gen_factorG_7",-0.121402277987269,101
"147","exp_env_factorE_6:gen_factorG_7",0.495521091744783,101
"148","exp_env_factorE_7:gen_factorG_7",-0.661474011116327,101
"149","exp_env_factorE_8:gen_factorG_7",-0.151023875336793,101
"150","exp_env_factorE_2:gen_factorG_8",0.639812617859543,101
"151","exp_env_factorE_3:gen_factorG_8",0.289798810981494,101
"152","exp_env_factorE_4:gen_factorG_8",0.402185394322258,101
"153","exp_env_factorE_5:gen_factorG_8",-0.0881629071689351,101
"154","exp_env_factorE_6:gen_factorG_8",-0.253759259890614,101
"155","exp_env_factorE_7:gen_factorG_8",-0.271708626498113,101
"156","exp_env_factorE_8:gen_factorG_8",0.33468778890142,101
"157","(Intercept)",-1.00501251661259,1020
"158","exp_env_factorE_2",1.65494225636275,1020
"159","gen_factorG_2",0.217528462899291,1020
"160","exp_env_factorE_2:gen_factorG_2",-0.0291608181459634,1020
"161","(Intercept)",-0.605553073080162,1021
"162","exp_env_factorE_2",-1.068408928103,1021
"163","gen_factorG_2",1.29385849591377,1021
"164","exp_env_factorE_2:gen_factorG_2",1.70593383785596,1021
"165","(Intercept)",-1.70871787043409,1022
"166","exp_env_factorE_2",1.76318146986166,1022
"167","gen_factorG_2",1.58383679056142,1022
"168","exp_env_factorE_2:gen_factorG_2",-0.759218443789401,1022
"169","(Intercept)",0.19197542010292,1023
"170","exp_env_factorE_2",0.39073051753103,1023
"171","gen_factorG_2",-1.8114242934187,1023
"172","exp_env_factorE_2:gen_factorG_2",2.18347093335162,1023
"173","(Intercept)",0.420596848234466,1024
"174","exp_env_factorE_2",-1.05463586186301,1024
"175","gen_factorG_2",0.587412573675492,1024
"176","exp_env_factorE_2:gen_factorG_2",-0.219785492243551,1024
"177","(Intercept)",-1.90342040550946,1025
"178","exp_env_factorE_2",1.94124717457996,1025
"179","gen_factorG_2",2.75574257417943,1025
"180","exp_env_factorE_2:gen_factorG_2",-2.09626287159196,1025
"181","(Intercept)",0.946348157661039,1026
"182","exp_env_factorE_2",-0.539132150265342,1026
"183","gen_factorG_2",-0.566185987712681,1026
"184","exp_env_factorE_2:gen_factorG_2",-0.497592899538708,1026
"185","(Intercept)",-1.14867363031744,1027
"186","exp_env_factorE_2",1.21920032310323,1027
"187","gen_factorG_2",0.965490134563134,1027
"188","exp_env_factorE_2:gen_factorG_2",-0.0765288251170753,1027
"189","(Intercept)",-0.972092273005846,1028
"190","exp_env_factorE_2",1.24225086032978,1028
"191","gen_factorG_2",0.938385789451422,1028
"192","exp_env_factorE_2:gen_factorG_2",0.642279042155442,1028
"193","(Intercept)",-1.59972555927384,1029
"194","exp_env_factorE_2",1.16148034859709,1029
"195","gen_factorG_2",1.77921311034547,1029
"196","exp_env_factorE_2:gen_factorG_2",-0.21117310009994,1029
"197","(Intercept)",1.43129780996259,102
"198","exp_env_factorE_2",0.169751146579356,102
"199","exp_env_factorE_3",-0.517732975497315,102
"200","exp_env_factorE_4",0.0162801164966021,102
"201","exp_env_factorE_5",0.22306483150888,102
"202","exp_env_factorE_6",0.503867258361242,102
"203","exp_env_factorE_7",-0.389652970414388,102
"204","exp_env_factorE_8",0.729319801107551,102
"205","gen_factorG_2",-1.15335541069807,102
"206","gen_factorG_3",-1.29037125425543,102
"207","gen_factorG_4",-1.28904022208658,102
"208","gen_factorG_5",-1.85311284187806,102
"209","gen_factorG_6",-1.79489058069483,102
"210","gen_factorG_7",-2.25516430410559,102
"211","gen_factorG_8",-3.08931139365671,102
"212","exp_env_factorE_2:gen_factorG_2",0.956656709172553,102
"213","exp_env_factorE_3:gen_factorG_2",1.60894584683062,102
"214","exp_env_factorE_4:gen_factorG_2",0.788080955901535,102
"215","exp_env_factorE_5:gen_factorG_2",0.660135210389286,102
"216","exp_env_factorE_6:gen_factorG_2",0.0894117044517741,102
"217","exp_env_factorE_7:gen_factorG_2",1.59324111919142,102
"218","exp_env_factorE_8:gen_factorG_2",-0.213766014676682,102
"219","exp_env_factorE_2:gen_factorG_3",0.502009737923203,102
"220","exp_env_factorE_3:gen_factorG_3",1.23402403688423,102
"221","exp_env_factorE_4:gen_factorG_3",0.555867957271855,102
"222","exp_env_factorE_5:gen_factorG_3",0.19490347192807,102
"223","exp_env_factorE_6:gen_factorG_3",-0.0936849538844668,102
"224","exp_env_factorE_7:gen_factorG_3",0.615953708423407,102
"225","exp_env_factorE_8:gen_factorG_3",-0.157264127917513,102
"226","exp_env_factorE_2:gen_factorG_4",-0.35815174224942,102
"227","exp_env_factorE_3:gen_factorG_4",-0.177477256668204,102
"228","exp_env_factorE_4:gen_factorG_4",0.358337784829854,102
"229","exp_env_factorE_5:gen_factorG_4",-0.295282097262264,102
"230","exp_env_factorE_6:gen_factorG_4",-0.520763479959875,102
"231","exp_env_factorE_7:gen_factorG_4",0.480937035348964,102
"232","exp_env_factorE_8:gen_factorG_4",-0.634408573067301,102
"233","exp_env_factorE_2:gen_factorG_5",-0.42181163759137,102
"234","exp_env_factorE_3:gen_factorG_5",1.1015724315297,102
"235","exp_env_factorE_4:gen_factorG_5",0.376893043854927,102
"236","exp_env_factorE_5:gen_factorG_5",0.224890622219819,102
"237","exp_env_factorE_6:gen_factorG_5",-0.555747918700455,102
"238","exp_env_factorE_7:gen_factorG_5",0.795690425315021,102
"239","exp_env_factorE_8:gen_factorG_5",-0.0142100046772587,102
"240","exp_env_factorE_2:gen_factorG_6",-0.560169593578827,102
"241","exp_env_factorE_3:gen_factorG_6",0.296634922490671,102
"242","exp_env_factorE_4:gen_factorG_6",-0.334185003055425,102
"243","exp_env_factorE_5:gen_factorG_6",-0.923499153867798,102
"244","exp_env_factorE_6:gen_factorG_6",-0.800626935104026,102
"245","exp_env_factorE_7:gen_factorG_6",-0.0646364732399233,102
"246","exp_env_factorE_8:gen_factorG_6",-0.494482509701304,102
"247","exp_env_factorE_2:gen_factorG_7",-0.0554729003054851,102
"248","exp_env_factorE_3:gen_factorG_7",0.122679504312358,102
"249","exp_env_factorE_4:gen_factorG_7",-0.978444631308258,102
"250","exp_env_factorE_5:gen_factorG_7",-0.36540241845537,102
"251","exp_env_factorE_6:gen_factorG_7",-0.912069887427787,102
"252","exp_env_factorE_7:gen_factorG_7",0.680918381684926,102
"253","exp_env_factorE_8:gen_factorG_7",-1.15386642159893,102
"254","exp_env_factorE_2:gen_factorG_8",-0.613288669180919,102
"255","exp_env_factorE_3:gen_factorG_8",0.243836119340918,102
"256","exp_env_factorE_4:gen_factorG_8",0.119956877051498,102
"257","exp_env_factorE_5:gen_factorG_8",-0.192658930979606,102
"258","exp_env_factorE_6:gen_factorG_8",-0.0313730507281034,102
"259","exp_env_factorE_7:gen_factorG_8",0.49790702477104,102
"260","exp_env_factorE_8:gen_factorG_8",-0.129397149943833,102
"261","(Intercept)",-0.834025612648249,1030
"262","exp_env_factorE_2",1.36305880721633,1030
"263","gen_factorG_2",-0.256238609188438,1030
"264","exp_env_factorE_2:gen_factorG_2",2.05404952973267,1030
"265","(Intercept)",-0.237828899347244,1031
"266","exp_env_factorE_2",1.46322587428976,1031
"267","gen_factorG_2",-0.328836798672892,1031
"268","exp_env_factorE_2:gen_factorG_2",-1.27853729250168,1031
"269","(Intercept)",-0.987320760797411,1032
"270","exp_env_factorE_2",2.41067649724953,1032
"271","gen_factorG_2",0.0031771911357269,1032
"272","exp_env_factorE_2:gen_factorG_2",-0.669918066040364,1032
"273","(Intercept)",-0.971151528700941,1033
"274","exp_env_factorE_2",2.70844698036552,1033
"275","gen_factorG_2",0.0826412012566933,1033
"276","exp_env_factorE_2:gen_factorG_2",-1.74721842788349,1033
"277","(Intercept)",-1.32847696631914,1034
"278","exp_env_factorE_2",3.08553724649119,1034
"279","gen_factorG_2",0.76452218756214,1034
"280","exp_env_factorE_2:gen_factorG_2",-2.2794104601593,1034
"281","(Intercept)",-0.726464344347568,1035
"282","exp_env_factorE_2",2.35377269637471,1035
"283","gen_factorG_2",-0.654632263930555,1035
"284","exp_env_factorE_2:gen_factorG_2",-0.778139141211771,1035
"285","(Intercept)",-1.69670875042388,1036
"286","exp_env_factorE_2",1.8621273546558,1036
"287","gen_factorG_2",2.48000579245858,1036
"288","exp_env_factorE_2:gen_factorG_2",-1.80589821373364,1036
"289","(Intercept)",-0.207620586311394,1037
"290","exp_env_factorE_2",-0.454315253268277,1037
"291","gen_factorG_2",-1.18997347142702,1037
"292","exp_env_factorE_2:gen_factorG_2",2.98765817270363,1037
"293","(Intercept)",1.15482703540073,1038
"294","exp_env_factorE_2",-0.780237610031611,1038
"295","gen_factorG_2",-2.8436544865317,1038
"296","exp_env_factorE_2:gen_factorG_2",2.55390077298514,1038
"297","(Intercept)",-0.56625545641369,1039
"298","exp_env_factorE_2",1.08743995123831,1039
"299","gen_factorG_2",2.33680849882886,1039
"300","exp_env_factorE_2:gen_factorG_2",-3.15360165050943,1039
"301","(Intercept)",-0.308248444548201,103
"302","exp_env_factorE_2",1.06130788956512,103
"303","exp_env_factorE_3",-0.37117082405417,103
"304","exp_env_factorE_4",0.20170979152024,103
"305","exp_env_factorE_5",0.885525988403601,103
"306","exp_env_factorE_6",1.57395002109599,103
"307","exp_env_factorE_7",0.0927963413715498,103
"308","exp_env_factorE_8",0.603153467873582,103
"309","gen_factorG_2",-0.642848842370015,103
"310","gen_factorG_3",-0.439189145537122,103
"311","gen_factorG_4",0.983460537940967,103
"312","gen_factorG_5",1.00494118350254,103
"313","gen_factorG_6",-0.0445471185804745,103
"314","gen_factorG_7",0.0353610747634958,103
"315","gen_factorG_8",-0.35647133847159,103
"316","exp_env_factorE_2:gen_factorG_2",0.364673310211166,103
"317","exp_env_factorE_3:gen_factorG_2",2.3123007098372,103
"318","exp_env_factorE_4:gen_factorG_2",-1.34824651454979,103
"319","exp_env_factorE_5:gen_factorG_2",-0.824732870342587,103
"320","exp_env_factorE_6:gen_factorG_2",-0.744251995511983,103
"321","exp_env_factorE_7:gen_factorG_2",1.00627009189322,103
"322","exp_env_factorE_8:gen_factorG_2",2.30926530050443,103
"323","exp_env_factorE_2:gen_factorG_3",0.285348470604627,103
"324","exp_env_factorE_3:gen_factorG_3",-1.02739699912949,103
"325","exp_env_factorE_4:gen_factorG_3",0.25840421100052,103
"326","exp_env_factorE_5:gen_factorG_3",-1.03809720286578,103
"327","exp_env_factorE_6:gen_factorG_3",-1.99509145122328,103
"328","exp_env_factorE_7:gen_factorG_3",-0.659723938907367,103
"329","exp_env_factorE_8:gen_factorG_3",-0.850135268497371,103
"330","exp_env_factorE_2:gen_factorG_4",-0.841402580792819,103
"331","exp_env_factorE_3:gen_factorG_4",2.18984996504286,103
"332","exp_env_factorE_4:gen_factorG_4",-0.940499036789536,103
"333","exp_env_factorE_5:gen_factorG_4",-2.07279942718207,103
"334","exp_env_factorE_6:gen_factorG_4",-1.57735826346817,103
"335","exp_env_factorE_7:gen_factorG_4",-0.654108745679571,103
"336","exp_env_factorE_8:gen_factorG_4",0.0085030522168154,103
"337","exp_env_factorE_2:gen_factorG_5",-3.15216750938492,103
"338","exp_env_factorE_3:gen_factorG_5",-0.535974562617228,103
"339","exp_env_factorE_4:gen_factorG_5",-1.83522150213105,103
"340","exp_env_factorE_5:gen_factorG_5",-1.37502595951082,103
"341","exp_env_factorE_6:gen_factorG_5",-1.5651667505653,103
"342","exp_env_factorE_7:gen_factorG_5",-2.62326296377784,103
"343","exp_env_factorE_8:gen_factorG_5",-1.90986278659626,103
"344","exp_env_factorE_2:gen_factorG_6",-1.42716944847491,103
"345","exp_env_factorE_3:gen_factorG_6",2.33892880688605,103
"346","exp_env_factorE_4:gen_factorG_6",0.359184711838005,103
"347","exp_env_factorE_5:gen_factorG_6",0.14187938516305,103
"348","exp_env_factorE_6:gen_factorG_6",-2.33944803671108,103
"349","exp_env_factorE_7:gen_factorG_6",-1.21618414881599,103
"350","exp_env_factorE_8:gen_factorG_6",1.65015182705499,103
"351","exp_env_factorE_2:gen_factorG_7",-2.40353245754991,103
"352","exp_env_factorE_3:gen_factorG_7",2.57325081577502,103
"353","exp_env_factorE_4:gen_factorG_7",1.6661450420236,103
"354","exp_env_factorE_5:gen_factorG_7",-1.06273371908544,103
"355","exp_env_factorE_6:gen_factorG_7",-1.09626386852105,103
"356","exp_env_factorE_7:gen_factorG_7",-0.547045587581617,103
"357","exp_env_factorE_8:gen_factorG_7",-0.229108376799313,103
"358","exp_env_factorE_2:gen_factorG_8",1.7189743764631,103
"359","exp_env_factorE_3:gen_factorG_8",3.13256192958136,103
"360","exp_env_factorE_4:gen_factorG_8",0.489323574893398,103
"361","exp_env_factorE_5:gen_factorG_8",-0.979113549024872,103
"362","exp_env_factorE_6:gen_factorG_8",-0.663857520514926,103
"363","exp_env_factorE_7:gen_factorG_8",0.386817540195379,103
"364","exp_env_factorE_8:gen_factorG_8",0.263562306500931,103
"365","(Intercept)",-0.880020542654123,1040
"366","exp_env_factorE_2",0.227411207835775,1040
"367","gen_factorG_2",1.32468821428334,1040
"368","exp_env_factorE_2:gen_factorG_2",0.41174552212542,1040
"369","(Intercept)",0.712093198267783,1041
"370","exp_env_factorE_2",-0.0548260961309028,1041
"371","gen_factorG_2",-2.85712056316979,1041
"372","exp_env_factorE_2:gen_factorG_2",2.77973508783114,1041
"373","(Intercept)",-0.761022185908262,1042
"374","exp_env_factorE_2",0.698295898329719,1042
"375","gen_factorG_2",1.76720790279631,1042
"376","exp_env_factorE_2:gen_factorG_2",-2.12166251749478,1042
"377","(Intercept)",-0.707404940259919,1043
"378","exp_env_factorE_2",1.51689100890392,1043
"379","gen_factorG_2",-0.983081424065299,1043
"380","exp_env_factorE_2:gen_factorG_2",0.283791674278822,1043
"381","(Intercept)",-0.318448948783398,1044
"382","exp_env_factorE_2",1.56322831307466,1044
"383","gen_factorG_2",-0.350235700386895,1044
"384","exp_env_factorE_2:gen_factorG_2",-0.475395295805251,1044
"385","(Intercept)",-0.682076180107184,1045
"386","exp_env_factorE_2",2.41958612197994,1045
"387","gen_factorG_2",1.7909283811375,1045
"388","exp_env_factorE_2:gen_factorG_2",-4.09067684651208,1045
"389","(Intercept)",-0.071278563011024,1046
"390","exp_env_factorE_2",-1.20603187311087,1046
"391","gen_factorG_2",0.764314183749452,1046
"392","exp_env_factorE_2:gen_factorG_2",0.987450864171723,1046
"393","(Intercept)",-1.22425124059671,1047
"394","exp_env_factorE_2",0.411499985312159,1047
"395","gen_factorG_2",2.3909508055711,1047
"396","exp_env_factorE_2:gen_factorG_2",-1.18356970609282,1047
"397","(Intercept)",0.7584706605515,1048
"398","exp_env_factorE_2",0.508670627953209,1048
"399","gen_factorG_2",-0.36021109113291,1048
"400","exp_env_factorE_2:gen_factorG_2",-2.01315138094788,1048
"401","(Intercept)",-1.46135534768569,1049
"402","exp_env_factorE_2",1.99775218737893,1049
"403","gen_factorG_2",0.255835164821397,1049
"404","exp_env_factorE_2:gen_factorG_2",0.913430283641767,1049
"405","(Intercept)",-1.1339764032823,104
"406","exp_env_factorE_2",0.247674758037541,104
"407","exp_env_factorE_3",1.80324072322513,104
"408","exp_env_factorE_4",2.18268550950121,104
"409","exp_env_factorE_5",2.50894720537693,104
"410","exp_env_factorE_6",2.51255365356361,104
"411","exp_env_factorE_7",1.20990956683832,104
"412","exp_env_factorE_8",3.22240471398469,104
"413","gen_factorG_2",0.114757767859371,104
"414","gen_factorG_3",0.536521286911243,104
"415","gen_factorG_4",-0.107813676898262,104
"416","gen_factorG_5",-0.971720580302575,104
"417","gen_factorG_6",-0.502523663003983,104
"418","gen_factorG_7",-0.818868439949948,104
"419","gen_factorG_8",-0.667132630506896,104
"420","exp_env_factorE_2:gen_factorG_2",0.0821622674324835,104
"421","exp_env_factorE_3:gen_factorG_2",-1.53500161919916,104
"422","exp_env_factorE_4:gen_factorG_2",-0.872251775603071,104
"423","exp_env_factorE_5:gen_factorG_2",0.382040078813978,104
"424","exp_env_factorE_6:gen_factorG_2",0.182520792355123,104
"425","exp_env_factorE_7:gen_factorG_2",1.15194144607436,104
"426","exp_env_factorE_8:gen_factorG_2",-0.336437470264744,104
"427","exp_env_factorE_2:gen_factorG_3",-0.981499879130299,104
"428","exp_env_factorE_3:gen_factorG_3",-0.863907473503941,104
"429","exp_env_factorE_4:gen_factorG_3",-1.53147561337228,104
"430","exp_env_factorE_5:gen_factorG_3",-1.48351268030742,104
"431","exp_env_factorE_6:gen_factorG_3",-1.68089507147287,104
"432","exp_env_factorE_7:gen_factorG_3",0.0621577059449654,104
"433","exp_env_factorE_8:gen_factorG_3",-1.13907300372503,104
"434","exp_env_factorE_2:gen_factorG_4",0.250995713782361,104
"435","exp_env_factorE_3:gen_factorG_4",-1.10670239560879,104
"436","exp_env_factorE_4:gen_factorG_4",-0.954301699248102,104
"437","exp_env_factorE_5:gen_factorG_4",-1.04274353562441,104
"438","exp_env_factorE_6:gen_factorG_4",-0.1460192924639,104
"439","exp_env_factorE_7:gen_factorG_4",1.28487335748554,104
"440","exp_env_factorE_8:gen_factorG_4",-0.619137936306297,104
"441","exp_env_factorE_2:gen_factorG_5",1.05637177838927,104
"442","exp_env_factorE_3:gen_factorG_5",-1.55866135642376,104
"443","exp_env_factorE_4:gen_factorG_5",0.751649170616397,104
"444","exp_env_factorE_5:gen_factorG_5",0.027554067408691,104
"445","exp_env_factorE_6:gen_factorG_5",0.135108390504448,104
"446","exp_env_factorE_7:gen_factorG_5",1.44988143633853,104
"447","exp_env_factorE_8:gen_factorG_5",0.920061048564865,104
"448","exp_env_factorE_2:gen_factorG_6",-0.353474586718591,104
"449","exp_env_factorE_3:gen_factorG_6",-0.17745856932077,104
"450","exp_env_factorE_4:gen_factorG_6",-0.745136278114774,104
"451","exp_env_factorE_5:gen_factorG_6",-2.05742544153294,104
"452","exp_env_factorE_6:gen_factorG_6",-0.287992506156504,104
"453","exp_env_factorE_7:gen_factorG_6",1.3466068056922,104
"454","exp_env_factorE_8:gen_factorG_6",-0.926684391015134,104
"455","exp_env_factorE_2:gen_factorG_7",0.924756679913471,104
"456","exp_env_factorE_3:gen_factorG_7",-0.571695611749358,104
"457","exp_env_factorE_4:gen_factorG_7",-0.630268774923452,104
"458","exp_env_factorE_5:gen_factorG_7",-0.10572586159544,104
"459","exp_env_factorE_6:gen_factorG_7",-0.719516954100179,104
"460","exp_env_factorE_7:gen_factorG_7",1.20014112907976,104
"461","exp_env_factorE_8:gen_factorG_7",-0.537062529599719,104
"462","exp_env_factorE_2:gen_factorG_8",0.497953330296971,104
"463","exp_env_factorE_3:gen_factorG_8",-0.938703502727706,104
"464","exp_env_factorE_4:gen_factorG_8",-1.55755581284869,104
"465","exp_env_factorE_5:gen_factorG_8",-1.83372276887222,104
"466","exp_env_factorE_6:gen_factorG_8",-0.707383332201104,104
"467","exp_env_factorE_7:gen_factorG_8",0.900729896742117,104
"468","exp_env_factorE_8:gen_factorG_8",-1.58974376553089,104
"469","(Intercept)",-0.580709141566344,1050
"470","exp_env_factorE_2",1.29435210030888,1050
"471","gen_factorG_2",0.929730010331405,1050
"472","exp_env_factorE_2:gen_factorG_2",-0.692803775137678,1050
"473","(Intercept)",-1.45482439000845,1051
"474","exp_env_factorE_2",2.45189929078598,1051
"475","exp_env_factorE_3",2.45784356729972,1051
"476","exp_env_factorE_4",2.75535539744173,1051
"477","gen_factorG_2",1.72036534853527,1051
"478","gen_factorG_3",0.976543818642756,1051
"479","gen_factorG_4",0.172704873416069,1051
"480","exp_env_factorE_2:gen_factorG_2",-4.15446195077249,1051
"481","exp_env_factorE_3:gen_factorG_2",-0.915633321682314,1051
