"STUDY_ID","REVIEWERS","INCLUDE","authors","title","journal","type","year","volume","issue","page_start","page_end","doi","category"
344,"Sub14","not vetted","Clemente, M; Fusco, G; Tonina, L; Giomi, F","Temperature-induced phenotypic plasticity in the ovipositor of the invasive species Drosophila suzukii","JOURNAL OF THERMAL BIOLOGY","Article",2018,"75","","62","68","10.1016/j.jtherbio.2018.05.001","Biology; Zoology"
354,"Sub14","not vetted","Liu, Z; Xia, XC; Zhou, GL","Pre-averaging estimate of high dimensional integrated covariance matrix with noisy and asynchronous high-frequency data","RANDOM MATRICES-THEORY AND APPLICATIONS","Article",2018,"7","3","","","10.1142/S2010326318500053","Physics, Mathematical; Statistics & Probability"
367,"Sub14","not vetted","Gentili, R; Solari, A; Diekmann, M; Dupre, C; Monti, GS; Armiraglio, S; Assini, S; Citterio, S","Genetic differentiation, local adaptation and phenotypic plasticity in fragmented populations of a rare forest herb","PEERJ","Article",2018,"6","","","","10.7717/peerj.4929","Multidisciplinary Sciences"
396,"Sub14","not vetted","Bowman, RM; Schmidt, S; Weeks, C; Clark, H; Brown, C; Latta, LC; Edgehouse, M","Phenotypic plasticity in a population of odonates","SCIENTIFIC REPORTS","Article",2018,"8","","","","10.1038/s41598-018-26301-y","Multidisciplinary Sciences"
418,"Sub14","not vetted","Card, DC; Schield, DR; Castoe, TA","Plasticity and local adaptation explain lizard cold tolerance","MOLECULAR ECOLOGY","Editorial Material",2018,"27","9","2173","2175","10.1111/mec.14575","Biochemistry & Molecular Biology; Ecology; Evolutionary Biology"
449,"Sub14","not vetted","Meuthen, D; Baldauf, SA; Bakker, TCM; Thunken, T","Neglected Patterns of Variation in Phenotypic Plasticity: Age- and Sex-Specific Antipredator Plasticity in a Cichlid Fish","AMERICAN NATURALIST","Article",2018,"191","4","475","490","10.1086/696264","Ecology; Evolutionary Biology"
469,"Sub14","not vetted","Penney, HD; Beirao, J; Purchase, CF","Phenotypic plasticity during external embryonic development is affected more by maternal effects than multiple abiotic factors in brook trout","EVOLUTIONARY ECOLOGY RESEARCH","Article",2018,"19","2","171","194","","Ecology; Evolutionary Biology; Genetics & Heredity"
475,"Sub14","not vetted","Carlo, MA; Cuttino, LA; Camper, BT; Sears, MW","Plasticity of nesting behavior and embryo physiology interact as drivers of phenotypic variation in a widespread ectotherm","INTEGRATIVE AND COMPARATIVE BIOLOGY","Meeting Abstract",2018,"58","","E29","E29","","Zoology"
500,"Sub14","not vetted","Reed, DE; Frank, JM; Ewers, BE; Desai, AR","Time dependency of eddy covariance site energy balance","AGRICULTURAL AND FOREST METEOROLOGY","Article",2018,"249","","467","478","10.1016/j.agrformet.2017.08.008","Agronomy; Forestry; Meteorology & Atmospheric Sciences"
522,"Sub14","not vetted","Gille, W","The set covariance of a dead leaves model","ADVANCES IN APPLIED PROBABILITY",NA,2002,"34","1","11","20","10.1017/S0001867800011368",NA
524,"Sub14","not vetted","Boik, RJ","Spectral models for covariance matrices","BIOMETRIKA",NA,2002,"89","1","159","182","10.1093/biomet/89.1.159",NA
546,"Sub14","not vetted","Scobell, SA; Scott, PE","Visitors and floral traits of a hummingbird-adapted cactus (Echinocereus coccineus) show only minor variation along an elevational gradient","AMERICAN MIDLAND NATURALIST",NA,2002,"147","1","1","15","10.1674/0003-0031(2002)147[0001:VAFTOA]2.0.CO;2",NA
588,"Sub14","not vetted","Dette, H; Neumeyer, N","Nonparametric analysis of covariance","ANNALS OF STATISTICS",NA,2001,"29","5","1361","1400","",NA
630,"Sub14","not vetted","Yuan, KH; Bentler, PM","Effect of outliers on estimators and tests in covariance structure analysis","BRITISH JOURNAL OF MATHEMATICAL & STATISTICAL PSYCHOLOGY",NA,2001,"54","","161","175","10.1348/000711001159366",NA
640,"Sub14","not vetted","Imbert, E; Ronce, O","Phenotypic plasticity for dispersal ability in the seed heteromorphic Crepis sancta (Asteraceae)","OIKOS",NA,2001,"93","1","126","134","10.1034/j.1600-0706.2001.930114.x",NA
683,"Sub14","not vetted","Cribari-Neto, F; Zarkos, SG","Heteroskedasticity-consistent covariance matrix estimation: White's estimator and the bootstrap","JOURNAL OF STATISTICAL COMPUTATION AND SIMULATION",NA,2001,"68","4","391","411","10.1080/00949650108812077",NA
742,"Sub14","not vetted","Blanken, PD; Rouse, WR; Culf, AD; Spence, C; Boudreau, LD; Jasper, JN; Kochtubajda, B; Schertzer, WM; Marsh, P; Verseghy, D","Eddy covariance measurements of evaporation from Great Slave Lake, Northwest Territories, Canada","WATER RESOURCES RESEARCH",NA,2000,"36","4","1069","1077","10.1029/1999WR900338",NA
758,"Sub14","not vetted","Castano-Tostado, E","Small sample correction factor of the Minimum Covariance Determinant estimator","COMMUNICATIONS IN STATISTICS-SIMULATION AND COMPUTATION",NA,2000,"29","4","1273","1283","10.1080/03610910008813664",NA
761,"Sub14","not vetted","Merila, J; Laurila, A; Pahkala, M; Rasanen, K; Laugen, AT","Adaptive phenotypic plasticity in timing of metamorphosis in the common frog Rana temporaria","ECOSCIENCE",NA,2000,"7","1","18","24","10.1080/11956860.2000.11682566",NA
766,"Sub14","not vetted","Ryzhkov, A; Zrnic, D; Hubbert, J; Bringi, V; Vivekanandan, J; Brandes, E","Interpretation of polarimetric radar covariance matrix for meteorological scatterers","IGARSS 2000: IEEE 2000 INTERNATIONAL GEOSCIENCE AND REMOTE SENSING SYMPOSIUM, VOL I - VI, PROCEEDINGS",NA,2000,"","","1584","1586","",NA
789,"Sub14","not vetted","Ishihara, M","Adaptive phenotypic plasticity and its difference between univoltine and multivoltine populations in a bruchid beetle, Kytorhinus sharpianus","EVOLUTION",NA,1999,"53","6","1979","1986","10.2307/2640457",NA
796,"Sub14","not vetted","Miller, KM; Ming, TJ; Schulze, AD; Withler, RE","Denaturing gradient gel electrophoresis (DGGE): A rapid and sensitive technique to screen nucleotide sequence variation in populations","BIOTECHNIQUES",NA,1999,"27","5","1016","+","10.2144/99275rr02",NA
854,"Sub14","not vetted","Soares, AG; Scapini, F; Brown, AC; McLachlan, A","Phenotypic plasticity, genetic similarity and evolutionary inertia in changing environments","JOURNAL OF MOLLUSCAN STUDIES",NA,1999,"65","","136","139","10.1093/mollus/65.1.136",NA
870,"Sub14","not vetted","Thompson, DB","Genotype-environment interaction and the ontogeny of diet-induced phenotypic plasticity in size and shape of Melanoplus femurrubrum (Orthoptera : Acrididae)","JOURNAL OF EVOLUTIONARY BIOLOGY",NA,1999,"12","1","38","48","10.1046/j.1420-9101.1999.00005.x",NA
894,"Sub14","not vetted","Blanckenhorn, WU","Adaptive phenotypic plasticity in growth, development, and body size in the yellow dung fly","EVOLUTION",NA,1998,"52","5","1394","1407","10.2307/2411309",NA
924,"Sub14","not vetted","Queral-Regil, A; King, RB","Evidence for phenotypic plasticity in snake body size and relative head dimensions in response to amount and size of prey","COPEIA",NA,1998,"","2","423","429","10.2307/1447436",NA
937,"Sub14","not vetted","Mallat, S; Papanicolaou, G; Zhang, ZF","Adaptive covariance estimation of locally stationary processes","ANNALS OF STATISTICS",NA,1998,"26","1","1","47","",NA
1021,"Sub14","not vetted","McGiffen, ME; Forcella, F; Lindstrom, MJ; Reicosky, DC","Covariance of cropping systems and foxtail density as predictors of weed interference","WEED SCIENCE","Article",1997,"45","3","388","396","10.1017/S0043174500093036","Agronomy; Plant Sciences"
1029,"Sub14","not vetted","Minai, AA","Covariance learning of correlated patterns in competitive networks","NEURAL COMPUTATION","Article",1997,"9","3","667","681","10.1162/neco.1997.9.3.667","Computer Science, Artificial Intelligence; Neurosciences"
1065,"Sub14","not vetted","Carroll, RJ; Iturria, SJ; Gutierrez, RG","Estimating covariance matrices using estimating functions in nonparametric and semiparametric regression","SELECTED PROCEEDINGS OF THE SYMPOSIUM ON ESTIMATING FUNCTIONS","Proceedings Paper",1997,"32","","399","404","10.1214/lnms/1215455058","Statistics & Probability"
1085,"Sub14","not vetted","Sorci, G; Clobert, J; Belichon, S","Phenotypic plasticity of growth and survival in the common lizard Lacerta vivipara","JOURNAL OF ANIMAL ECOLOGY","Article",1996,"65","6","781","790","10.2307/5676","Ecology; Zoology"
1093,"Sub14","not vetted","Oft, M; Peli, J; Rudaz, C; Schwarz, H; Beug, H; Reichmann, E","TGF-beta 1 and Ha-Ras collaborate in modulating the phenotypic plasticity and invasiveness of epithelial tumor cells","GENES & DEVELOPMENT","Article",1996,"10","19","2462","2477","10.1101/gad.10.19.2462","Cell Biology; Developmental Biology; Genetics & Heredity"
1115,"Sub14","not vetted","Wheatcroft, RA; Martin, WR","Spatial variation in short-term (Th-234) sediment bioturbation intensity along an organic-carbon gradient","JOURNAL OF MARINE RESEARCH","Article",1996,"54","4","763","792","10.1357/0022240963213727","Oceanography"
1132,"Sub14","not vetted","Gottlieb, GL; Song, QL; Hong, DA; Almeida, GL; Corcos, D","Coordinating movement at two joints: A principle of linear covariance","JOURNAL OF NEUROPHYSIOLOGY","Article",1996,"75","4","1760","1764","","Neurosciences; Physiology"
1146,"Sub14","not vetted","AlKandari, N; Jolliffe, IT","Covariance structure and variable selection in PCA","AMERICAN STATISTICAL ASSOCIATION - 1996 PROCEEDINGS OF THE SECTION ON STATISTICS AND THE ENVIRONMENT","Proceedings Paper",1996,NA,"","100","104","","Environmental Sciences; Statistics & Probability"
1168,"Sub14","not vetted","Hermanutz, LA; Weaver, SE","Agroecotypes or phenotypic plasticity? Comparison of agrestal and ruderal populations of the weed Solanum ptycanthum","OECOLOGIA","Article",1996,"105","2","271","280","10.1007/BF00328557","Ecology"
1170,"Sub14","not vetted","Carroll, SS","Improving the accuracy of covariance estimates used in spatial modeling and estimation of snow water equivalent","PROCEEDINGS OF THE WESTERN SNOW CONFERENCE, SIXTY FOURTH ANNUAL MEETING","Proceedings Paper",1996,NA,"","103","110","","Environmental Sciences"
1195,"Sub14","not vetted","STEWART, CN; NILSEN, ET","PHENOTYPIC PLASTICITY AND GENETIC-VARIATION OF VACCINIUM-MACROCARPON, THE AMERICAN CRANBERRY .2. REACTION NORMS AND SPATIAL CLONAL PATTERNS IN 2 MARGINAL POPULATIONS","INTERNATIONAL JOURNAL OF PLANT SCIENCES","Article",1995,"156","5","698","708","10.1086/297292","Plant Sciences"
1200,"Sub14","not vetted","CAMPBELL, NJH; HARRISS, FC; ELPHINSTONE, MS; BAVERSTOCK, PR","OUTGROUP HETERODUPLEX ANALYSIS USING TEMPERATURE-GRADIENT GEL-ELECTROPHORESIS - HIGH-RESOLUTION, LARGE-SCALE, SCREENING OF DNA VARIATION IN THE MITOCHONDRIAL CONTROL REGION","MOLECULAR ECOLOGY","Article",1995,"4","4","407","418","10.1111/j.1365-294X.1995.tb00234.x","Biochemistry & Molecular Biology; Ecology; Evolutionary Biology"
1215,"Sub14","not vetted","SIBLY, RM","LIFE-HISTORY EVOLUTION IN SPATIALLY HETEROGENEOUS ENVIRONMENTS, WITH AND WITHOUT PHENOTYPIC PLASTICITY","EVOLUTIONARY ECOLOGY","Article",1995,"9","3","242","257","10.1007/BF01237771","Ecology; Evolutionary Biology; Genetics & Heredity"
1228,"Sub14","not vetted","SMITH, DC; VANBUSKIRK, J","PHENOTYPIC DESIGN, PLASTICITY, AND ECOLOGICAL PERFORMANCE IN 2 TADPOLE SPECIES","AMERICAN NATURALIST","Article",1995,"145","2","211","233","10.1086/285737","Ecology; Evolutionary Biology"
1259,"Sub14","not vetted","HALL, P; FISHER, NI; HOFFMANN, B","ON THE NONPARAMETRIC-ESTIMATION OF COVARIANCE FUNCTIONS","ANNALS OF STATISTICS","Article",1994,"22","4","2115","2134","10.1214/aos/1176325774","Statistics & Probability"
1265,"Sub14","not vetted","DIGGLE, PK","THE EXPRESSION OF ANDROMONOECY IN SOLANUM-HIRTUM (SOLANACEAE) - PHENOTYPIC PLASTICITY AND ONTOGENIC CONTINGENCY","AMERICAN JOURNAL OF BOTANY","Article",1994,"81","10","1354","1365","10.2307/2445411","Plant Sciences"
1315,"Sub14","not vetted","CHOI, BS","ON THE COVARIANCE-MATRIX ESTIMATORS OF THE WHITE-NOISE PROCESS OF A VECTOR AUTOREGRESSIVE MODEL","COMMUNICATIONS IN STATISTICS-THEORY AND METHODS","Article",1994,"23","1","249","256","10.1080/03610929408831251","Statistics & Probability"
1317,"Sub14","not vetted","VLACHONIKOLIS, IG; VASDEKIS, VGS","ON A CLASS OF CHANGE-POINT MODELS IN COVARIANCE-STRUCTURES FOR GROWTH-CURVES AND REPEATED MEASUREMENTS","COMMUNICATIONS IN STATISTICS-THEORY AND METHODS","Article",1994,"23","4","1087","1102","10.1080/03610929408831306","Statistics & Probability"
1349,"Sub14","not vetted","BATES, CE; WHITE, H","DETERMINATION OF ESTIMATORS WITH MINIMUM ASYMPTOTIC COVARIANCE MATRICES","ECONOMETRIC THEORY","Article",1993,"9","4","633","648","10.1017/S026646660000801X","Economics; Mathematics, Interdisciplinary Applications; Social Sciences, Mathematical Methods; Statistics & Probability"
1355,"Sub14","not vetted","HENLY, SJ","ROBUSTNESS OF SOME ESTIMATORS FOR THE ANALYSIS OF COVARIANCE-STRUCTURES","BRITISH JOURNAL OF MATHEMATICAL & STATISTICAL PSYCHOLOGY","Article",1993,"46","","313","338","10.1111/j.2044-8317.1993.tb01019.x","Mathematics, Interdisciplinary Applications; Psychology, Mathematical; Psychology, Experimental; Statistics & Probability"
1383,"Sub14","not vetted","WANG, SG; LISKI, EP","EFFECTS OF OBSERVATIONS ON THE EIGENSYSTEM OF A SAMPLE COVARIANCE-MATRIX","JOURNAL OF STATISTICAL PLANNING AND INFERENCE","Article; Proceedings Paper",1993,"36","3-Feb","215","226","10.1016/0378-3758(93)90125-P","Statistics & Probability"
1400,"Sub14","not vetted","POURAHMADI, M","ON RELATIONS BETWEEN PREDICTION ERROR COVARIANCE OF UNIVARIATE AND MULTIVARIATE PROCESSES","STATISTICS & PROBABILITY LETTERS","Article",1993,"16","5","355","359","10.1016/0167-7152(93)90069-U","Statistics & Probability"
1401,"Sub14","not vetted","BAI, ZD","CONVERGENCE RATE OF EXPECTED SPECTRAL DISTRIBUTIONS OF LARGE RANDOM MATRICES .2. SAMPLE COVARIANCE MATRICES","ANNALS OF PROBABILITY","Article",1993,"21","2","649","672","10.1214/aop/1176989262","Statistics & Probability"
1452,"Sub14","not vetted","VANOOSTERHOUT, C; BRAKEFIELD, PM; KOOI, RE","PHENOTYPIC PLASTICITY AND LIFE-HISTORY TRAITS IN SELECTION LINES OF BICYCLUS-ANYNANA","PROCEEDINGS OF THE SECTION : EXPERIMENTAL AND APPLIED ENTOMOLOGY OF THE NETHERLANDS ENTOMOLOGICAL SOC ( NEV ), VOL 4, 1993","Proceedings Paper",1993,NA,"","163","168","","Agronomy; Plant Sciences; Entomology"
1459,"Sub14","not vetted","BALAKRISHNAN, AV","AN INFINITE-DIMENSIONAL GAUSSIAN MARKOV PROCESS WITH NONNUCLEAR STEADY-STATE COVARIANCE","THEORY OF PROBABILITY AND ITS APPLICATIONS","Note",1993,"38","3","516","520","10.1137/1138048","Statistics & Probability"
1516,"Sub14","not vetted","ABT, M","SOME EXACT OPTIMAL DESIGNS FOR LINEAR COVARIANCE FUNCTIONS IN ONE DIMENSION","COMMUNICATIONS IN STATISTICS-THEORY AND METHODS","Article",1992,"21","7","2059","2069","10.1080/03610929208830897","Statistics & Probability"
1520,"Sub14","not vetted","VOLLESTAD, LA","GEOGRAPHIC-VARIATION IN AGE AND LENGTH AT METAMORPHOSIS OF MATURING EUROPEAN EEL - ENVIRONMENTAL-EFFECTS AND PHENOTYPIC PLASTICITY","JOURNAL OF ANIMAL ECOLOGY","Article",1992,"61","1","41","48","10.2307/5507","Ecology; Zoology"
1521,"Sub14","not vetted","WEBER, SL; SCHEINER, SM","THE GENETICS OF PHENOTYPIC PLASTICITY .4. CHROMOSOMAL LOCALIZATION","JOURNAL OF EVOLUTIONARY BIOLOGY","Article",1992,"5","1","109","120","10.1046/j.1420-9101.1992.5010109.x","Ecology; Evolutionary Biology; Genetics & Heredity"
1531,"Sub14","not vetted","JI, Z; PANTULA, SG; BOOS, DD","ROBUST METHODS FOR TESTING THE PATTERN OF A SINGLE COVARIANCE-MATRIX","BIOMETRIKA","Article",1991,"78","4","787","795","","Biology; Mathematical & Computational Biology; Statistics & Probability"
1554,"Sub14","not vetted","DULAC, C; LEDOUARIN, NM","PHENOTYPIC PLASTICITY OF SCHWANN-CELLS AND ENTERIC GLIAL-CELLS IN RESPONSE TO THE MICROENVIRONMENT","PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA","Article",1991,"88","14","6358","6362","10.1073/pnas.88.14.6358","Multidisciplinary Sciences"
1560,"Sub14","not vetted","MAITI, SS; MUKHERJEE, BN","2 NEW GOODNESS-OF-FIT INDEXES FOR COVARIANCE MATRICES WITH LINEAR STRUCTURES","BRITISH JOURNAL OF MATHEMATICAL & STATISTICAL PSYCHOLOGY","Article",1991,"44","","153","180","10.1111/j.2044-8317.1991.tb00953.x","Mathematics, Interdisciplinary Applications; Psychology, Mathematical; Psychology, Experimental; Statistics & Probability"
1571,"Sub14","not vetted","KEENER, RW; KMENTA, J; WEBER, NC","ESTIMATION OF THE COVARIANCE-MATRIX OF THE LEAST-SQUARES REGRESSION-COEFFICIENTS WHEN THE DISTURBANCE COVARIANCE-MATRIX IS OF UNKNOWN FORM","ECONOMETRIC THEORY","Article",1991,"7","1","22","45","10.1017/S0266466600004229","Economics; Mathematics, Interdisciplinary Applications; Social Sciences, Mathematical Methods; Statistics & Probability"
1582,"Sub14","not vetted","MEERTS, P; VEKEMANS, X","PHENOTYPIC PLASTICITY AS RELATED TO TRAMPLING WITHIN A NATURAL-POPULATION OF POLYGONUM-AVICULARE SUBSP-AEQUALE","ACTA OECOLOGICA-INTERNATIONAL JOURNAL OF ECOLOGY","Article",1991,"12","2","203","212","","Ecology"
1615,"Sub14","not vetted","VERHEES, J; WANSBEEK, TJ","A MULTIMODE DIRECT-PRODUCT MODEL FOR COVARIANCE STRUCTURE-ANALYSIS","BRITISH JOURNAL OF MATHEMATICAL & STATISTICAL PSYCHOLOGY","Article",1990,"43","","231","240","10.1111/j.2044-8317.1990.tb00938.x","Mathematics, Interdisciplinary Applications; Psychology, Mathematical; Psychology, Experimental; Statistics & Probability"
1641,"Sub14","not vetted","WRAY, NR","ACCOUNTING FOR MUTATION EFFECTS IN THE ADDITIVE GENETIC VARIANCE COVARIANCE-MATRIX AND ITS INVERSE","BIOMETRICS","Note",1990,"46","1","177","186","10.2307/2531640","Biology; Mathematical & Computational Biology; Statistics & Probability"
1651,"Sub14","not vetted","BARTKOWIAK, A; LUKASIK, S; CHWISTECKI, K; MRUKOWICZ, M; MORGENSTERN, W","INTERNAL COVARIANCE STRUCTURE OF SOME CORONARY HEART-DISEASE RISK VARIABLES INVESTIGATED IN 2 GROUPS OF DATA","BIOMETRICAL JOURNAL","Article",1990,"32","3","373","381","","Mathematical & Computational Biology; Statistics & Probability"
1655,"Sub14","not vetted","BOZDOGAN, H","ON THE INFORMATION-BASED MEASURE OF COVARIANCE COMPLEXITY AND ITS APPLICATION TO THE EVALUATION OF MULTIVARIATE LINEAR-MODELS","COMMUNICATIONS IN STATISTICS-THEORY AND METHODS","Article",1990,"19","1","221","278","10.1080/03610929008830199","Statistics & Probability"
1656,"Sub14","not vetted","KARNEL, G","INTERACTIVELY COMPUTING ROBUST COVARIANCE MATRICES","COMPSTAT 1990 : PROCEEDINGS IN COMPUTATIONAL STATISTICS","Proceedings Paper",1990,NA,"","199","204","","Statistics & Probability"
1678,"Sub14","not vetted","ETTER, RJ","LIFE-HISTORY VARIATION IN THE INTERTIDAL SNAIL NUCELLA-LAPILLUS ACROSS A WAVE-EXPOSURE GRADIENT","ECOLOGY","Article",1989,"70","6","1857","1876","10.2307/1938118","Ecology"
1679,"Sub14","not vetted","Bates, TS; Clarke, AD; Kapustin, VN; Johnson, JE; Charlsons, RJ","OCEANIC DIMETHYLSULFIDE AND MARINE AEROSOL: DIFFICULTIES ASSOCIATED WITH ASSESSING THEIR COVARIANCE","GLOBAL BIOGEOCHEMICAL CYCLES","Article",1989,"3","4","299","304","10.1029/GB003i004p00299","Environmental Sciences; Geosciences, Multidisciplinary; Meteorology & Atmospheric Sciences"
