"STUDY_ID","REVIEWERS","INCLUDE","authors","title","journal","type","year","volume","issue","page_start","page_end","doi","category"
1140,"Sub4","not vetted","Larsen, J; Boyle, JF; Birks, HJB","Variation in the geochemistry of recent lake sediments along a west-east pollution gradient in the Bergen area, Norway","WATER AIR AND SOIL POLLUTION","Article",1996,"88","2-Jan","47","81","","Environmental Sciences; Meteorology & Atmospheric Sciences; Water Resources"
1182,"Sub4","not vetted","RAUDENBUSH, SW","MAXIMUM-LIKELIHOOD-ESTIMATION FOR UNBALANCED MULTILEVEL COVARIANCE STRUCTURE MODELS VIA THE EM ALGORITHM","BRITISH JOURNAL OF MATHEMATICAL & STATISTICAL PSYCHOLOGY","Article",1995,"48","","359","370","10.1111/j.2044-8317.1995.tb01068.x","Mathematics, Interdisciplinary Applications; Psychology, Mathematical; Psychology, Experimental; Statistics & Probability"
1186,"Sub4","not vetted","SENN, S","IN DEFENSE OF ANALYSIS OF COVARIANCE - REPLY","STATISTICS IN MEDICINE","Letter",1995,"14","20","2283","2285","10.1002/sim.4780142011","Mathematical & Computational Biology; Public, Environmental & Occupational Health; Medical Informatics; Medicine, Research & Experimental; Statistics & Probability"
1233,"Sub4","not vetted","KRZANOWSKI, WJ; JONATHAN, P; MCCARTHY, WV; THOMAS, MR","DISCRIMINANT-ANALYSIS WITH SINGULAR COVARIANCE MATRICES - METHODS AND APPLICATIONS TO SPECTROSCOPIC DATA","APPLIED STATISTICS-JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES C","Article",1995,"44","1","101","115","10.2307/2986198","Statistics & Probability"
1256,"Sub4","not vetted","TSAOUSSI, LS; KOBLINSKY, CJ","AN ERROR COVARIANCE MODEL FOR SEA-SURFACE TOPOGRAPHY AND VELOCITY DERIVED FROM TOPEX/POSEIDON ALTIMETRY","JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS","Article",1994,"99","C12","24669","24683","10.1029/94JC01639","Oceanography"
1277,"Sub4","not vetted","REDBOTORSTENSSON, P","VARIATION IN PLASTIC RESPONSE TO A SALINITY GRADIENT WITHIN A POPULATION OF THE HALOPHYTIC PLANT SPERGULARIA-MARINA","OIKOS","Article",1994,"70","3","349","358","10.2307/3545772","Ecology"
1285,"Sub4","not vetted","HART, MW; STRATHMANN, RR","FUNCTIONAL CONSEQUENCES OF PHENOTYPIC PLASTICITY IN ECHINOID LARVAE","BIOLOGICAL BULLETIN","Article",1994,"186","3","291","299","10.2307/1542275","Biology; Marine & Freshwater Biology"
1297,"Sub4","not vetted","BATTJES, J; BACHMANN, K","PHENOTYPIC PLASTICITY OF CAPITULUM MORPHOGENESIS IN MICROSERIS-PYGMAEA (ASTERACEAE, LACTUCEAE)","ANNALS OF BOTANY","Article",1994,"73","3","299","305","10.1006/anbo.1994.1035","Plant Sciences"
1299,"Sub4","not vetted","NICHOLS, SD; LINDSTEDT, SL","CHRONIC ELECTRICAL-STIMULATION OF REPTILIAN SKELETAL-MUSCLE ELICITS CHANGES IN BOTH METABOLIC AND CONTRACTILE PROPERTIES, SUGGESTING THAT PHENOTYPIC PLASTICITY IS A PRIMITIVE FEATURE OF VERTEBRATE SKELETAL-MUSCLE","FASEB JOURNAL","Meeting Abstract",1994,"8","4","A2","A2","","Biochemistry & Molecular Biology; Biology; Cell Biology"
1323,"Sub4","not vetted","VETTER, JE; JERNIGAN, RW","ESTIMATION OF COVARIANCE MATRICES USING EIGENSTRUCTURE INFLUENCE","COMPUTING SCIENCE AND STATISTICS, VOL 26: COMPUTATIONALLY INTENSIVE STATISTICAL METHODS, PROCEEDINGS","Proceedings Paper",1994,NA,"","346","350","","Computer Science, Theory & Methods; Statistics & Probability"
1324,"Sub4","not vetted","VATHSAL, S","ESTIMATION OF CIRCULAR ERROR-PROBABILITY OF STRAPPED DOWN INERTIAL NAVIGATION SYSTEM BY PROPAGATION OF ERROR COVARIANCE-MATRIX","DEFENCE SCIENCE JOURNAL","Article",1994,"44","1","25","32","10.14429/dsj.44.4148","Multidisciplinary Sciences"
1331,"Sub4","not vetted","DIETRICH, CR","A NOTE ON COMPUTATIONAL ISSUES ASSOCIATED WITH RESTRICTED MAXIMUM-LIKELIHOOD-ESTIMATION OF COVARIANCE PARAMETERS","JOURNAL OF STATISTICAL COMPUTATION AND SIMULATION","Article",1994,"49","2-Jan","11","20","10.1080/00949659408811557","Computer Science, Interdisciplinary Applications; Statistics & Probability"
1335,"Sub4","not vetted","Takemura, A","Stepdown likelihood ratio test on each parameter component in testing equality of covariance matrices","MULTIVARIATE ANALYSIS AND ITS APPLICATIONS","Proceedings Paper",1994,"24","","385","396","10.1214/lnms/1215463810","Mathematics, Applied; Statistics & Probability"
1368,"Sub4","not vetted","PRENTICE, RL; CAI, J","COVARIANCE AND SURVIVOR FUNCTION ESTIMATION USING CENSORED MULTIVARIATE FAILURE TIME DATA (VOL 79, PG 495, 1992)","BIOMETRIKA","Correction, Addition",1993,"80","3","711","712","10.2307/2337193","Biology; Mathematical & Computational Biology; Statistics & Probability"
1378,"Sub4","not vetted","SULTAN, SE; BAZZAZ, FA","PHENOTYPIC PLASTICITY IN POLYGONUM-PERSICARIA .2. NORMS OF REACTION TO SOIL-MOISTURE AND THE MAINTENANCE OF GENETIC DIVERSITY","EVOLUTION","Article",1993,"47","4","1032","1049","10.2307/2409973","Ecology; Evolutionary Biology; Genetics & Heredity"
1393,"Sub4","not vetted","GOTTSCHALK, L","CORRELATION AND COVARIANCE OF RUNOFF","STOCHASTIC HYDROLOGY AND HYDRAULICS","Article",1993,"7","2","85","101","10.1007/BF01581418","Engineering, Environmental; Engineering, Civil; Statistics & Probability; Water Resources"
1454,"Sub4","not vetted","FLURY, BD; NEUENSCHWANDER, B","PRINCIPAL COMPONENTS AND PROPORTIONALITY IN PATTERNED COVARIANCE MATRICES","STATISTICAL MODELLING AND LATENT VARIABLES","Proceedings Paper",1993,NA,"","113","125","","Statistics & Probability"
1462,"Sub4","not vetted","PERRON, F","MONOTONIC MINIMAX ESTIMATORS OF A 2X2 COVARIANCE-MATRIX","CANADIAN JOURNAL OF STATISTICS-REVUE CANADIENNE DE STATISTIQUE","Article",1992,"20","4","441","449","10.2307/3315613","Statistics & Probability"
1463,"Sub4","not vetted","TAUBER, CA; TAUBER, MJ","PHENOTYPIC PLASTICITY IN CHRYSOPERLA - GENETIC-VARIATION IN THE SENSORY MECHANISM AND IN CORRELATED REPRODUCTIVE TRAITS","EVOLUTION","Article",1992,"46","6","1754","1773","10.2307/2410029","Ecology; Evolutionary Biology; Genetics & Heredity"
1479,"Sub4","not vetted","OBRIEN, PC","ROBUST PROCEDURES FOR TESTING EQUALITY OF COVARIANCE MATRICES","BIOMETRICS","Article",1992,"48","3","819","827","10.2307/2532347","Biology; Mathematical & Computational Biology; Statistics & Probability"
1486,"Sub4","not vetted","SULLIVAN, JH; TERAMURA, AH; ZISKA, LH","VARIATION IN UV-B SENSITIVITY IN PLANTS FROM A 3,000-M ELEVATIONAL GRADIENT IN HAWAII","AMERICAN JOURNAL OF BOTANY","Article",1992,"79","7","737","743","10.2307/2444938","Plant Sciences"
1511,"Sub4","not vetted","MISRA, RK","A MULTIVARIATE PROCEDURE FOR LINEAR COMPARISONS OF MEAN VECTORS WHEN RESIDUAL COVARIANCE AND REGRESSION COEFFICIENT MATRICES ARE UNEQUAL","BIOMETRICAL JOURNAL","Article",1992,"34","7","771","779","","Mathematical & Computational Biology; Statistics & Probability"
1540,"Sub4","not vetted","MARITZ, JS","ESTIMATING THE COVARIANCE-MATRIX OF BIVARIATE MEDIANS","STATISTICS & PROBABILITY LETTERS","Article",1991,"12","4","305","309","10.1016/0167-7152(91)90096-A","Statistics & Probability"
