"STUDY_ID","REVIEWERS","INCLUDE","authors","title","journal","type","year","volume","issue","page_start","page_end","doi","category"
215,"Sub8","not vetted","Delhaye, G; Lange, B; Faucon, MP; Grandjean, C; Mahy, G; Meerts, P","Functional traits of a broad-niched metallophyte along a toxicity gradient: disentangling intra and inter-population variation","ENVIRONMENTAL AND EXPERIMENTAL BOTANY","Article",2018,"156","","240","247","10.1016/j.envexpbot.2018.09.001","Plant Sciences; Environmental Sciences"
264,"Sub8","not vetted","Yee, Y; Fernandes, DJ; French, L; Ellegood, J; Cahill, LS; Vousden, DA; Noakes, LS; Scholz, J; van Eede, MC; Nieman, BJ; Sled, JG; Lerch, JP","Structural covariance of brain region volumes is associated with both structural connectivity and transcriptomic similarity","NEUROIMAGE","Article",2018,"179","","357","372","10.1016/j.neuroimage.2018.05.028","Neurosciences; Neuroimaging; Radiology, Nuclear Medicine & Medical Imaging"
275,"Sub8","not vetted","Schmoll, T; Kleven, O; Rusche, M","Individual phenotypic plasticity explains seasonal variation in sperm morphology in a passerine bird","EVOLUTIONARY ECOLOGY RESEARCH","Article",2018,"19","5","561","574","","Ecology; Evolutionary Biology; Genetics & Heredity"
290,"Sub8","not vetted","Mika, B; Komorowski, D; Tkacz, E","Assessment of slow wave propagation in multichannel electrogastrography by using noise-assisted multivariate empirical mode decomposition and cross-covariance analysis","COMPUTERS IN BIOLOGY AND MEDICINE","Article; Proceedings Paper",2018,"100","","305","315","10.1016/j.compbiomed.2017.12.021","Biology; Computer Science, Interdisciplinary Applications; Engineering, Biomedical; Mathematical & Computational Biology"
310,"Sub8","not vetted","Jaradat, AA","Statistical Modeling of Phenotypic Plasticity under Abiotic Stress in Triticum durum L. and Triticum aestivum L. Genotypes","AGRONOMY-BASEL","Article",2018,"8","8","","","10.3390/agronomy8080139","Agronomy; Plant Sciences"
347,"Sub8","not vetted","Benavides, IF; Solarte, ME; Pabon, V; Ordonez, A; Beltran, E; Rosero, S; Torres, C","The variation of infiltration rates and physical-chemical soil properties across a land cover and land use gradient in a Paramo of southwestern Colombia","JOURNAL OF SOIL AND WATER CONSERVATION","Article",2018,"73","4","400","410","10.2489/jswc.73.4.400","Ecology; Soil Science; Water Resources"
382,"Sub8","not vetted","Ding, XC; Yang, F","A NECESSARY AND SUFFICIENT CONDITION FOR EDGE UNIVERSALITY AT THE LARGEST SINGULAR VALUES OF COVARIANCE MATRICES","ANNALS OF APPLIED PROBABILITY","Article",2018,"28","3","1679","1738","10.1214/17-AAP1341","Statistics & Probability"
383,"Sub8","not vetted","Wild, KH; Gienger, CM","Fire-disturbed landscapes induce phenotypic plasticity in lizard locomotor performance","JOURNAL OF ZOOLOGY","Article",2018,"305","2","96","105","10.1111/jzo.12545","Zoology"
401,"Sub8","not vetted","Wang, XT; Yu, Y; Zhao, WN; Li, QL; Li, XW; Li, SY; Yin, CH; Han, Y","Altered Whole-Brain Structural Covariance of the Hippocampal Subfields in Subcortical Vascular Mild Cognitive Impairment and Amnestic Mild Cognitive Impairment Patients","FRONTIERS IN NEUROLOGY","Article",2018,"9","","","","10.3389/fneur.2018.00342","Clinical Neurology; Neurosciences"
416,"Sub8","not vetted","Verhaegen, G; McElroy, KE; Bankers, L; Neiman, M; Haase, M","Adaptive phenotypic plasticity in a clonal invader","ECOLOGY AND EVOLUTION","Article",2018,"8","9","4465","4483","10.1002/ece3.4009","Ecology; Evolutionary Biology"
417,"Sub8","not vetted","Hawkins, NJ","Digest: Plants adapt under attack: genotypic selection and phenotypic plasticity under herbivore pressure","EVOLUTION","Article",2018,"72","5","1184","1185","","Ecology; Evolutionary Biology; Genetics & Heredity"
454,"Sub8","not vetted","Kieltyk, P","Variation of vegetative and floral traits in the alpine plant Solidago minuta: evidence for local optimum along an elevational gradient","ALPINE BOTANY","Article",2018,"128","1","47","57","10.1007/s00035-017-0197-7","Plant Sciences"
482,"Sub8","not vetted","Von Herbing, IH; Schroeder-Spain, K","Hb Polymerization in Red Blood Cells of Marine Fishes: A case of phenotypic plasticity and environmental sensing?","INTEGRATIVE AND COMPARATIVE BIOLOGY","Meeting Abstract",2018,"58","","E102","E102","","Zoology"
487,"Sub8","not vetted","Casasa, S; Moczek, AP","The role of ancestral phenotypic plasticity in evolutionary diversification: population density effects in horned beetles","ANIMAL BEHAVIOUR","Article",2018,"137","","53","61","10.1016/j.anbehav.2018.01.004","Behavioral Sciences; Zoology"
492,"Sub8","not vetted","Rumman, R; Atkin, OK; Bloomfield, KJ; Eamus, D","Variation in bulk-leaf C-13 discrimination, leaf traits and water-use efficiency-trait relationships along a continental-scale climate gradient in Australia","GLOBAL CHANGE BIOLOGY","Article",2018,"24","3","1186","1200","10.1111/gcb.13911","Biodiversity Conservation; Ecology; Environmental Sciences"
502,"Sub8","not vetted","Zhu, LX; Ng, KW; Jing, P","Resampling methods for homogeneity tests of covariance matrices","STATISTICA SINICA",NA,2002,"12","3","769","783","",NA
515,"Sub8","not vetted","Patrick, ML; Gonzalez, RJ; Wood, CM; Wilson, RW; Bradley, TJ; Val, AL","The characterization of ion regulation in amazonian mosquito larvae: Evidence of phenotypic plasticity, population-based disparity, and novel mechanisms of ion uptake","PHYSIOLOGICAL AND BIOCHEMICAL ZOOLOGY",NA,2002,"75","3","223","236","10.1086/342002",NA
541,"Sub8","not vetted","Hristopulos, DT","New anisotropic covariance models and estimation of anisotropic parameters based on the covariance tensor identity","STOCHASTIC ENVIRONMENTAL RESEARCH AND RISK ASSESSMENT",NA,2002,"16","1","43","62","10.1007/s00477-001-0084-y",NA
557,"Sub8","not vetted","Ollila, E; Oja, H; Hettmansperger, TP","Estimates of regression coefficients based on the sign covariance matrix","JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-STATISTICAL METHODOLOGY",NA,2002,"64","","447","466","10.1111/1467-9868.00344",NA
562,"Sub8","not vetted","Vila-Gispert, A; Moreno-Amich, R; Garcia-Berthou, E","Gradients of life-history variation: an intercontinental comparison of fishes","REVIEWS IN FISH BIOLOGY AND FISHERIES",NA,2002,"12","4","417","427","10.1023/A:1025352026974",NA
568,"Sub8","not vetted","Platt, JP; Turingan, RG","Kinematic and behavioral consequences of diet-induced phenotypic plasticity in the feeding morphology of sheepshead, Archosargus probatocephalus.","AMERICAN ZOOLOGIST",NA,2001,"41","6","1557","1558","",NA
571,"Sub8","not vetted","Hamdoun, AM; Cherr, GN","Phenotypic plasticity of HSP70 and HSP70 gene expression in the Pacific oyster (Crassostrea gigas): implications for resting thermal limits and induction of thermal tolerance.","AMERICAN ZOOLOGIST",NA,2001,"41","6","1643","1644","",NA
586,"Sub8","not vetted","Faszewski, EE; Kunkel, JG","Covariance of ion flux measurements allows new interpretation of Xenopus laevis oocyte physiology","JOURNAL OF EXPERIMENTAL ZOOLOGY",NA,2001,"290","6","652","661","10.1002/jez.1116",NA
591,"Sub8","not vetted","Negovetic, S; Jokela, J","Life-history variation, phenotypic plasticity, and subpopulation structure in a freshwater snail","ECOLOGY",NA,2001,"82","10","2805","2815","10.1890/0012-9658(2001)082[2805:LHVPPA]2.0.CO;2",NA
604,"Sub8","not vetted","McGillis, WR; Edson, JB; Hare, JE; Fairall, CW","Direct covariance air-sea CO2 fluxes","JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS",NA,2001,"106","C8","16729","16745","10.1029/2000JC000506",NA
615,"Sub8","not vetted","Wang, JL","Exact distribution of the mte of concentration matrices in decomposable covariance selection models.","STATISTICA SINICA",NA,2001,"11","3","855","862","",NA
627,"Sub8","not vetted","Griffith, SC; Sheldon, BC","Phenotypic plasticity in the expression of sexually selected traits: neglected components of variation","ANIMAL BEHAVIOUR",NA,2001,"61","","987","993","10.1006/anbe.2000.1666",NA
635,"Sub8","not vetted","Kluge, M; Razanoelisoa, B; Brulfert, J","Implications of genotypic diversity and phenotypic plasticity in the ecophysiological success of CAM plants, examined by studies on the vegetation of Madagascar","PLANT BIOLOGY",NA,2001,"3","3","214","222","10.1055/s-2001-15197",NA
636,"Sub8","not vetted","Rannik, U","A comment on the paper by W.J. Massman 'A simple method for estimating frequency response corrections for eddy covariance systems'","AGRICULTURAL AND FOREST METEOROLOGY",NA,2001,"107","3","241","245","10.1016/S0168-1923(00)00236-7",NA
691,"Sub8","not vetted","Tuffrau, M; Fryd-Versavel, G; Tuffrau, H; Genermont, J","Description of Euplotes versatilis n. sp., a marine tropical ciliate exhibiting an unusually extensive phenotypic plasticity","EUROPEAN JOURNAL OF PROTISTOLOGY",NA,2000,"36","4","355","366","10.1016/S0932-4739(00)80041-3",NA
695,"Sub8","not vetted","Pampoulie, C; Bouchereau, JL; Rosecchi, E; Poizat, G; Crivelli, AJ","Annual variations in the reproductive traits of Pomatoschistus microps in a Mediterranean lagoon undergoing environmental changes: evidence of phenotypic plasticity","JOURNAL OF FISH BIOLOGY",NA,2000,"57","6","1441","1452","10.1006/jfbi.2000.1407",NA
696,"Sub8","not vetted","Visuri, S; Koivunen, V; Oja, H","Sign and rank covariance matrices","JOURNAL OF STATISTICAL PLANNING AND INFERENCE",NA,2000,"91","2","557","575","10.1016/S0378-3758(00)00199-3",NA
699,"Sub8","not vetted","Walker, JA","Ability of geometric morphometric methods to estimate a known covariance matrix","SYSTEMATIC BIOLOGY",NA,2000,"49","4","686","696","10.1080/106351500750049770",NA
711,"Sub8","not vetted","Chernyaeva, NS; Murgola, EJ","Covariance of complementary rRNA loop nucleotides does not necessarily represent functional pseudoknot formation in vivo","JOURNAL OF BACTERIOLOGY",NA,2000,"182","20","5671","5675","10.1128/JB.182.20.5671-5675.2000",NA
714,"Sub8","not vetted","Tippett, MK; Cohn, SE; Todling, R; Marchesin, D","Low-dimensional representation of error covariance","TELLUS SERIES A-DYNAMIC METEOROLOGY AND OCEANOGRAPHY",NA,2000,"52","5","533","553","10.1034/j.1600-0870.2000.00849.x",NA
720,"Sub8","not vetted","Johnston, IA; McLay, HA; Abercromby, M; Robins, D","Phenotypic plasticity of early myogenesis and satellite cell numbers in Atlantic salmon spawning in upland and lowland tributaries of a river system","JOURNAL OF EXPERIMENTAL BIOLOGY",NA,2000,"203","17","2539","2552","",NA
747,"Sub8","not vetted","Gingrich, JA; Hen, R","The broken mouse: the role of development, plasticity and environment in the interpretation of phenotypic changes in knockout mice","CURRENT OPINION IN NEUROBIOLOGY",NA,2000,"10","1","146","152","10.1016/S0959-4388(99)00061-6",NA
750,"Sub8","not vetted","Roff, DA; Bradford, MJ","A quantitative genetic analysis of phenotypic plasticity of diapause induction in the cricket Allonemobius socius","HEREDITY",NA,2000,"84","2","193","200","10.1046/j.1365-2540.2000.00650.x",NA
760,"Sub8","not vetted","Aubin, ECQ; Cordeiro, GM","Bartlett-corrected tests for normal linear models when the error covariance matrix is nonscalar","COMMUNICATIONS IN STATISTICS-THEORY AND METHODS",NA,2000,"29","11","2405","2426","10.1080/03610920008832613",NA
773,"Sub8","not vetted","Kotze, DC; O'Connor, TG","Vegetation variation within and among palustrine wetlands along an altitudinal gradient in KwaZulu-Natal, South Africa","PLANT ECOLOGY",NA,2000,"146","1","77","96","10.1023/A:1009812300843",NA
784,"Sub8","not vetted","Starnecker, G; Hazel, W","Convergent evolution of neuroendocrine control of phenotypic plasticity in pupal colour in butterflies","PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES",NA,1999,"266","1436","2409","2412","10.1098/rspb.1999.0939",NA
798,"Sub8","not vetted","Ichikawa, M; Konishi, S","Model evaluation and information criteria in covariance structure analysis","BRITISH JOURNAL OF MATHEMATICAL & STATISTICAL PSYCHOLOGY",NA,1999,"52","","285","302","10.1348/000711099159116",NA
819,"Sub8","not vetted","Meerschaert, MM; Scheffler, HP","Sample covariance matrix for random vectors with heavy tails","JOURNAL OF THEORETICAL PROBABILITY",NA,1999,"12","3","821","838","10.1023/A:1021688101621",NA
842,"Sub8","not vetted","Huber, H; Lukacs, S; Watson, MA","Spatial structure of stoloniferous herbs: an interplay between structural blue-print, ontogeny and phenotypic plasticity","PLANT ECOLOGY",NA,1999,"141","2-Jan","107","115","10.1023/A:1009861521047",NA
844,"Sub8","not vetted","Koutsoyiannis, D","Optimal decomposition of covariance matrices for multivariate stochastic models in hydrology","WATER RESOURCES RESEARCH",NA,1999,"35","4","1219","1229","10.1029/1998WR900093",NA
865,"Sub8","not vetted","Muller, WG; Pazman, A","An algorithm for the computation of optimum designs under a given covariance structure","COMPUTATIONAL STATISTICS",NA,1999,"14","2","197","211","10.1007/s001800050013",NA
902,"Sub8","not vetted","Wu, R; Stettler, RF","Quantitative genetics of growth and development in Populus. III. Phenotypic plasticity of crown structure and function","HEREDITY",NA,1998,"81","","299","310","10.1046/j.1365-2540.1998.00397.x",NA
925,"Sub8","not vetted","Scheiner, SM","The genetics of phenotypic plasticity. VII. Evolution in a spatially-structured environment","JOURNAL OF EVOLUTIONARY BIOLOGY",NA,1998,"11","3","303","320","10.1046/j.1420-9101.1998.11030303.x",NA
992,"Sub8","not vetted","Goodnight, CJ; Schwartz, JM","A bootstrap comparison of genetic covariance matrices","BIOMETRICS",NA,1997,"53","3","1026","1039","10.2307/2533561",NA
1001,"Sub8","not vetted","Rohr, DH","Demographic and life-history variation in two proximate populations of a viviparous skink separated by a steep altitudinal gradient","JOURNAL OF ANIMAL ECOLOGY","Article",1997,"66","4","567","578","10.2307/5950","Ecology; Zoology"
1042,"Sub8","not vetted","Caton, BP; Foin, TC; Hill, JE","Phenotypic plasticity of Ammannia spp. in competition with rice","WEED RESEARCH","Article",1997,"37","1","33","38","10.1111/j.1365-3180.1997.tb01820.x","Agronomy; Plant Sciences"
1048,"Sub8","not vetted","Chuang, RJ; Mendell, NR","The approximate null distribution of the likelihood ratio test for a mixture of two bivariate normal distributions with equal covariance","COMMUNICATIONS IN STATISTICS-SIMULATION AND COMPUTATION","Article",1997,"26","2","631","648","10.1080/03610919708813402","Statistics & Probability"
1055,"Sub8","not vetted","Meiring, W; Monestiez, P; Sampson, PD; Guttorp, P","Developments in the modelling of nonstationary spatial covariance structure from space-time monitoring data","GEOSTATISTICS WOLLONGONG '96, VOLS 1 AND 2","Proceedings Paper",1997,"8","2-Jan","162","173","","Geosciences, Multidisciplinary; Statistics & Probability"
1066,"Sub8","not vetted","Vizinho, A; Wyatt, LR","An evaluation of the modified covariance method for HF radar remote sensing","SEVENTH INTERNATIONAL CONFERENCE ON ELECTRONIC ENGINEERING IN OCEANOGRAPHY - TECHNOLOGY TRANSFER FROM RESEARCH TO INDUSTRY","Proceedings Paper",1997,NA,"439","223","226","","Engineering, Electrical & Electronic; Oceanography"
1068,"Sub8","not vetted","Haberzettl, U","On estimating linear functionals of the covariance function of a stationary process","STOCHASTIC ANALYSIS AND APPLICATIONS","Article",1997,"15","5","759","782","10.1080/07362999708809506","Mathematics, Applied; Statistics & Probability"
1091,"Sub8","not vetted","Kitanidis, PK","Analytical expressions of conditional mean, covariance, and sample functions in geostatistics","STOCHASTIC HYDROLOGY AND HYDRAULICS","Article",1996,"10","4","279","294","10.1007/BF01581870","Engineering, Environmental; Engineering, Civil; Statistics & Probability; Water Resources"
1187,"Sub8","not vetted","TSUJI, K","REPRODUCTIVE CONFLICTS AND LEVELS OF SELECTION IN THE ANT PRISTOMYRMEX PUNGENS - CONTEXTUAL ANALYSIS AND PARTITIONING OF COVARIANCE","AMERICAN NATURALIST","Article",1995,"146","4","586","607","10.1086/285816","Ecology; Evolutionary Biology"
1190,"Sub8","not vetted","GLEASON, DF; WELLINGTON, GM","VARIATION IN UVB SENSITIVITY OF PLANULA LARVAE OF THE CORAL AGARICIA AGARICITES ALONG A DEPTH GRADIENT","MARINE BIOLOGY","Article",1995,"123","4","693","703","10.1007/BF00349112","Marine & Freshwater Biology"
1191,"Sub8","not vetted","CABO, AJ; BADDELEY, AJ","LINE TRANSECTS, COVARIANCE FUNCTIONS AND SET CONVERGENCE","ADVANCES IN APPLIED PROBABILITY","Article",1995,"27","3","585","605","10.2307/1428125","Statistics & Probability"
1197,"Sub8","not vetted","JOKELA, J; MUTIKAINEN, P","PHENOTYPIC PLASTICITY AND PRIORITY RULES FOR ENERGY ALLOCATION IN A FRESH-WATER CLAM - A FIELD EXPERIMENT","OECOLOGIA","Article",1995,"104","1","122","132","10.1007/BF00365570","Ecology"
1212,"Sub8","not vetted","DENG, HW; KIBOTA, TT","THE IMPORTANCE OF THE ENVIRONMENTAL VARIANCE COVARIANCE STRUCTURE IN PREDICTING EVOLUTIONARY RESPONSES","EVOLUTION","Note",1995,"49","3","572","574","10.2307/2410282","Ecology; Evolutionary Biology; Genetics & Heredity"
1214,"Sub8","not vetted","MAYER, MJ; DOUGHERTY, RF; HU, LT","A COVARIANCE STRUCTURE-ANALYSIS OF FLICKER SENSITIVITY","VISION RESEARCH","Article",1995,"35","11","1575","1583","10.1016/0042-6989(94)00252-H","Neurosciences; Ophthalmology; Psychology"
1263,"Sub8","not vetted","WINDIG, JJ","REACTION NORMS AND THE GENETIC-BASIS OF PHENOTYPIC PLASTICITY IN THE WING PATTERN OF THE BUTTERFLY BICYCLUS-ANYNANA","JOURNAL OF EVOLUTIONARY BIOLOGY","Article",1994,"7","6","665","695","10.1046/j.1420-9101.1994.7060665.x","Ecology; Evolutionary Biology; Genetics & Heredity"
1286,"Sub8","not vetted","IWASHITA, T; SIOTANI, M","ASYMPTOTIC DISTRIBUTIONS OF FUNCTIONS OF A SAMPLE COVARIANCE-MATRIX UNDER THE ELLIPTIC DISTRIBUTION","CANADIAN JOURNAL OF STATISTICS-REVUE CANADIENNE DE STATISTIQUE","Article",1994,"22","2","273","283","10.2307/3315589","Statistics & Probability"
1287,"Sub8","not vetted","PEETRE, J; QIAN, T","MOBIUS COVARIANCE OF ITERATED DIRAC OPERATORS","JOURNAL OF THE AUSTRALIAN MATHEMATICAL SOCIETY SERIES A-PURE MATHEMATICS AND STATISTICS","Article",1994,"56","","403","414","10.1017/S1446788700035576","Mathematics; Statistics & Probability"
1288,"Sub8","not vetted","EMERY, RJN; REID, DM; CHINNAPPA, CC","PHENOTYPIC PLASTICITY OF STEM ELONGATION IN 2 ECOTYPES OF STELLARIA-LONGIPES - THE ROLE OF ETHYLENE AND RESPONSE TO WIND","PLANT CELL AND ENVIRONMENT","Article",1994,"17","6","691","700","10.1111/j.1365-3040.1994.tb00161.x","Plant Sciences"
1303,"Sub8","not vetted","NITTA, H; ICHIKAWA, M; SATO, M; KONISHI, S; ONO, M","A NEW APPROACH BASED ON A COVARIANCE STRUCTURE MODEL TO SOURCE APPORTIONMENT OF INDOOR FINE PARTICLES IN TOKYO","ATMOSPHERIC ENVIRONMENT","Article",1994,"28","4","631","636","10.1016/1352-2310(94)90040-X","Environmental Sciences; Meteorology & Atmospheric Sciences"
1311,"Sub8","not vetted","WANG, WJ; WELLS, MT","Covariance structure for elliptical distributions","AMERICAN STATISTICAL ASSOCIATION 1994 PROCEEDINGS OF THE SOCIAL STATISTICS SECTION","Proceedings Paper",1994,NA,"","60","65","","Social Sciences, Mathematical Methods; Statistics & Probability"
1313,"Sub8","not vetted","DVORKIN, VI","DATA-PROCESSING IN THE INTERLABORATORY TEST BY ANALYSIS OF COVARIANCE","CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS","Article",1994,"22","1","127","146","10.1016/0169-7439(93)E0038-6","Automation & Control Systems; Chemistry, Analytical; Computer Science, Artificial Intelligence; Instruments & Instrumentation; Mathematics, Interdisciplinary Applications; Statistics & Probability"
1392,"Sub8","not vetted","BRODIE, ED","HOMOGENEITY OF THE GENETIC VARIANCE-COVARIANCE MATRIX FOR ANTIPREDATOR TRAITS IN 2 NATURAL-POPULATIONS OF THE GARTER SNAKE THAMNOPHIS-ORDINOIDES","EVOLUTION","Article",1993,"47","3","844","854","10.1111/j.1558-5646.1993.tb01238.x","Ecology; Evolutionary Biology; Genetics & Heredity"
1405,"Sub8","not vetted","LASINGER, R","INTEGRATION OF COVARIANCE KERNELS AND STATIONARITY","STOCHASTIC PROCESSES AND THEIR APPLICATIONS","Article",1993,"45","2","309","318","10.1016/0304-4149(93)90077-H","Statistics & Probability"
1413,"Sub8","not vetted","GOTO, A","CLINICAL LIFE-HISTORY VARIATION IN THE RIVER-SCULPIN, COTTUS-HANGIONGENSIS - AN EXAMPLE OF PHENOTYPIC PLASTICITY","JAPANESE JOURNAL OF ICHTHYOLOGY","Article",1993,"39","4","363","370","","Fisheries; Zoology"
1416,"Sub8","not vetted","YAU, LHY; LEE, SY; POON, WY","COVARIANCE STRUCTURE-ANALYSIS WITH 3-LEVEL DATA","COMPUTATIONAL STATISTICS & DATA ANALYSIS","Article",1993,"15","2","159","178","10.1016/0167-9473(93)90190-5","Computer Science, Interdisciplinary Applications; Statistics & Probability"
1429,"Sub8","not vetted","RIO, E","COVARIANCE INEQUALITIES FOR STRONGLY MIXING PROCESSES","ANNALES DE L INSTITUT HENRI POINCARE-PROBABILITES ET STATISTIQUES","Article",1993,"29","4","587","597","","Statistics & Probability"
1441,"Sub8","not vetted","TILDERS, FJH; SCHMIDT, ED; DEGOEIJ, DCE","PHENOTYPIC PLASTICITY OF CRF NEURONS DURING STRESS","CORTICOTROPIN-RELEASING FACTOR AND CYTOKINES: ROLE IN THE STRESS RESPONSE: HANS SELYE SYMPOSIUM ON NEUROENDOCRINOLOGY AND STRESS","Article",1993,"697","","39","52","10.1111/j.1749-6632.1993.tb49921.x","Biochemistry & Molecular Biology; Multidisciplinary Sciences"
1445,"Sub8","not vetted","LESSA, EP","ANALYSIS OF DNA-SEQUENCE VARIATION AT POPULATION-LEVEL BY POLYMERASE CHAIN-REACTION AND DENATURING GRADIENT GEL-ELECTROPHORESIS","MOLECULAR EVOLUTION: PRODUCING THE BIOCHEMICAL DATA","Review",1993,"224","","419","428","10.1016/0076-6879(93)24032-P","Biochemical Research Methods; Biochemistry & Molecular Biology"
1466,"Sub8","not vetted","LUNING, J","PHENOTYPIC PLASTICITY OF DAPHNIA-PULEX IN THE PRESENCE OF INVERTEBRATE PREDATORS - MORPHOLOGICAL AND LIFE-HISTORY RESPONSES","OECOLOGIA","Article",1992,"92","3","383","390","10.1007/BF00317464","Ecology"
1474,"Sub8","not vetted","BECK, MW; CONNOR, EF","FACTORS AFFECTING THE REPRODUCTIVE SUCCESS OF THE CRAB SPIDER MISUMENOIDES-FORMOSIPES - THE COVARIANCE BETWEEN JUVENILE AND ADULT TRAITS","OECOLOGIA","Article",1992,"92","2","287","295","10.1007/BF00317377","Ecology"
1503,"Sub8","not vetted","HAYNES, KG","COVARIANCE BETWEEN HAPLOID-SPECIES HYBRID AND TUBEROSUM X HAPLOID-SPECIES HYBRID IN 4X-2X CROSSES OF SOLANUM-TUBEROSUM L","JOURNAL OF HEREDITY","Article",1992,"83","2","119","122","10.1093/oxfordjournals.jhered.a111170","Evolutionary Biology; Genetics & Heredity"
1556,"Sub8","not vetted","BROWN, D; ALEXANDER, N","THE ANALYSIS OF THE VARIANCE AND COVARIANCE OF PRODUCTS","BIOMETRICS","Article",1991,"47","2","429","444","10.2307/2532136","Biology; Mathematical & Computational Biology; Statistics & Probability"
1562,"Sub8","not vetted","MARNEVSKAYA, LA; YANOVICH, LA","ON THE AVERAGE VALUE AND COVARIANCE OF A PARTICULAR FORM OF STOCHASTIC PARTIAL DERIVATIVE EQUATION","DOKLADY AKADEMII NAUK BELARUSI","Article",1991,"35","5","389","393","","Multidisciplinary Sciences"
1564,"Sub8","not vetted","HOULE, D","GENETIC COVARIANCE OF FITNESS CORRELATES - WHAT GENETIC CORRELATIONS ARE MADE OF AND WHY IT MATTERS","EVOLUTION","Article",1991,"45","3","630","648","10.2307/2409916","Ecology; Evolutionary Biology; Genetics & Heredity"
1575,"Sub8","not vetted","LOISELLE, BA; BLAKE, JG","TEMPORAL VARIATION IN BIRDS AND FRUITS ALONG AN ELEVATIONAL GRADIENT IN COSTA-RICA","ECOLOGY","Article",1991,"72","1","180","193","10.2307/1938913","Ecology"
1589,"Sub8","not vetted","KRISHNAMOORTHY, K","ESTIMATION OF NORMAL COVARIANCE AND PRECISION MATRICES WITH INCOMPLETE DATA","COMMUNICATIONS IN STATISTICS-THEORY AND METHODS","Article",1991,"20","3","757","770","10.1080/03610929108830529","Statistics & Probability"
1601,"Sub8","not vetted","HONDA, T","MINIMAX ESTIMATORS IN THE MANOVA MODEL FOR ARBITRARY QUADRATIC LOSS AND UNKNOWN COVARIANCE-MATRIX","JOURNAL OF MULTIVARIATE ANALYSIS","Article",1991,"36","1","113","120","10.1016/0047-259X(91)90095-J","Statistics & Probability"
