"STUDY_ID","REVIEWERS","INCLUDE","authors","title","journal","type","year","volume","issue","page_start","page_end","doi","category"
395,"Sub6","not vetted","Wang, EL; Smith, CJ; Macdonald, BCT; Hunt, JR; Xing, HT; Denmead, OT; Zeglin, S; Zhao, ZG; Isaac, P","Making sense of cosmic-ray soil moisture measurements and eddy covariance data with regard to crop water use and field water balance","AGRICULTURAL WATER MANAGEMENT","Article",2018,"204","","271","280","10.1016/j.agwat.2018.04.017","Agronomy; Water Resources"
398,"Sub6","not vetted","Xu, K; Metzger, S; Desai, AR","Surface-atmosphere exchange in a box: Space-time resolved storage and net vertical fluxes from tower-based eddy covariance","AGRICULTURAL AND FOREST METEOROLOGY","Article",2018,"255","","81","91","10.1016/j.agrformet.2017.10.011","Agronomy; Forestry; Meteorology & Atmospheric Sciences"
409,"Sub6","not vetted","Zhang, LF; Yang, J; Huang, Y; Jia, ZY; Fang, YM","Leaf Venation Variation and Phenotypic Plasticity in Response to Environmental Heterogeneity in Parrotia subaequalis (H. T. Chang) R. M. Hao et H. T. Wei, An Endemic and Endangered Tree Species from China","FORESTS","Article",2018,"9","5","","","10.3390/f9050247","Forestry"
419,"Sub6","not vetted","Ma, L; Sun, BJ; Cao, P; Li, XH; Du, WG","Phenotypic plasticity may help lizards cope with increasingly variable temperatures","OECOLOGIA","Article",2018,"187","1","37","45","10.1007/s00442-018-4127-1","Ecology"
497,"Sub6","not vetted","Gao, SB; Mo, LD; Zhang, LH; Zhang, JL; Wu, JB; Wang, JL; Zhao, NX; Gao, YB","Phenotypic plasticity vs. local adaptation in quantitative traits differences of &ITStipa grandis&IT in semi-arid steppe, China","SCIENTIFIC REPORTS","Article",2018,"8","","","","10.1038/s41598-018-21557-w","Multidisciplinary Sciences"
538,"Sub6","not vetted","Chakir, M; Chafik, A; Gibert, P; David, JR","Phenotypic plasticity of adult size and pigmentation in Drosophila: thermosensitive periods during development in two sibling species","JOURNAL OF THERMAL BIOLOGY",NA,2002,"27","1","61","70","10.1016/S0306-4565(01)00016-X",NA
563,"Sub6","not vetted","Stajner, I; Rood, RB; Winslow, N","Impact of covariance modeling and data selection on assimilated ozone","SYMPOSIUM ON OBSERVATIONS, DATA ASSIMILATION, AND PROBABILISTIC PREDICTION",NA,2002,"","","35","36","",NA
570,"Sub6","not vetted","Sultan, SE","Phenotypic plasticity and ecological breadth in plants.","AMERICAN ZOOLOGIST",NA,2001,"41","6","1599","1599","",NA
576,"Sub6","not vetted","Neudecker, H","First and second moments of Newey and West's HAC covariance matrix estimator under normality","ECONOMETRIC THEORY",NA,2001,"17","6","1158","1159","",NA
597,"Sub6","not vetted","Tangen, CM; Koch, GG","Non-parametric analysis of covariance for confirmatory randomized clinical trials to evaluate dose-response relationships","STATISTICS IN MEDICINE",NA,2001,"20","17-18","2585","2607","10.1002/sim.731",NA
623,"Sub6","not vetted","Cressie, N; Huang, HC","Classes of nonseparable, spatio-temporal stationary covariance functions (vol 94, pg 1330, 1999)","JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION",NA,2001,"96","454","784","784","",NA
624,"Sub6","not vetted","Beu, M; Muller-Gartner, HW; Krause, BJ","Single subject covariance mapping: Neural traffic in an fMRI study on episodic memory processes","NEUROIMAGE",NA,2001,"13","6","S80","S80","",NA
634,"Sub6","not vetted","Nespolo, RF; Bacigalupe, LD; Rezende, EL; Bozinovic, F","When nonshivering thermogenesis equals maximum metabolic rate: Thermal acclimation and phenotypic plasticity of fossorial Spalacopus cyanus (Rodentia)","PHYSIOLOGICAL AND BIOCHEMICAL ZOOLOGY",NA,2001,"74","3","325","332","10.1086/320420",NA
655,"Sub6","not vetted","Frischknecht, PM; Schuhmacher, K; Muller-Scharer, H; Baumann, TW","Phenotypic plasticity of Senecio vulgaris from contrasting habitat types: Growth and pyrrolizidine alkaloid formation","JOURNAL OF CHEMICAL ECOLOGY",NA,2001,"27","2","343","358","10.1023/A:1005684523068",NA
665,"Sub6","not vetted","Yeap, KL; Black, R; Johnson, MS","The complexity of phenotypic plasticity in the intertidal snail Nodilittorina australis","BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY",NA,2001,"72","1","63","76","10.1006/bijl.2000.0486",NA
682,"Sub6","not vetted","Qian, LF; Wang, SJ","Bias-corrected heteroscedasticity robust covariance matrix (sandwich) estimators","JOURNAL OF STATISTICAL COMPUTATION AND SIMULATION",NA,2001,"70","2","161","174","",NA
767,"Sub6","not vetted","Kikkawa, K","Analysis of variance/covariance of effect of working posture on body composition","IN VIVO BODY COMPOSITION STUDIES",NA,2000,"904","","372","373","",NA
771,"Sub6","not vetted","Chan, D","Detection of differential item functioning on the Kirton adaption-innovation inventory using multiple-group mean and covariance structure analyses","MULTIVARIATE BEHAVIORAL RESEARCH",NA,2000,"35","2","169","199","10.1207/S15327906MBR3502_2",NA
782,"Sub6","not vetted","Schott, JR","A test for proportional covariance matrices","COMPUTATIONAL STATISTICS & DATA ANALYSIS",NA,1999,"32","2","135","146","10.1016/S0167-9473(99)00032-8",NA
791,"Sub6","not vetted","Law, RM; Rayner, PJ","Impacts of seasonal covariance on CO2 inversions","GLOBAL BIOGEOCHEMICAL CYCLES",NA,1999,"13","4","845","856","10.1029/1999GB900073",NA
792,"Sub6","not vetted","Daniels, MJ; Kass, RE","Nonconjugate Bayesian estimation of covariance matrices and its use in hierarchical models","JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION",NA,1999,"94","448","1254","1263","10.2307/2669939",NA
793,"Sub6","not vetted","Cressie, N; Huang, HC","Classes of nonseparable, spatio-temporal stationary covariance functions","JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION",NA,1999,"94","448","1330","1340","10.2307/2669946",NA
829,"Sub6","not vetted","Escobar-Briones, E; Signoret, M; Hernandez, D","Variation of the macrobenthic infaunal density in a bathymetric gradient: Western Gulf of Mexico","CIENCIAS MARINAS",NA,1999,"25","2","193","212","10.7773/cm.v25i2.667",NA
833,"Sub6","not vetted","Bury, RB; Adams, MJ","Variation in age at metamorphosis across a latitudinal gradient for the tailed frog, Ascaphus truei","HERPETOLOGICA",NA,1999,"55","2","283","291","",NA
846,"Sub6","not vetted","Jonas, CS; Geber, MA","Variation among populations of Clarkia unguiculata (Onagraceae) along altitudinal and latitudinal gradients","AMERICAN JOURNAL OF BOTANY",NA,1999,"86","3","333","343","10.2307/2656755",NA
848,"Sub6","not vetted","Thompson, DB","Genotype-environment interaction and the ontogeny of diet-induced phenotypic plasticity in size and shape of Melanoplus femurrubrum (Orthoptera : Acrididae). (vol 12, pg 38, 1999)","JOURNAL OF EVOLUTIONARY BIOLOGY",NA,1999,"12","2","421","421","",NA
859,"Sub6","not vetted","Pan, JX; Fang, KT; von Rosen, D","Bayesian local influence in growth curve model with unstructured covariance","BIOMETRICAL JOURNAL",NA,1999,"41","6","641","658","10.1002/(SICI)1521-4036(199910)41:6<641::AID-BIMJ641>3.0.CO;2-#",NA
864,"Sub6","not vetted","Jackson, JM; Hewett, JE","Multivariate analysis of covariance based on residuals","COMMUNICATIONS IN STATISTICS-THEORY AND METHODS",NA,1999,"28","11","2687","2715","",NA
884,"Sub6","not vetted","Tucic, B; Tomic, V; Avramov, S; Pemac, D","Testing the adaptive plasticity of Iris pumila leaf traits to natural light conditions using phenotypic selection analysis","ACTA OECOLOGICA-INTERNATIONAL JOURNAL OF ECOLOGY",NA,1998,"19","6","473","481","10.1016/S1146-609X(99)80001-0",NA
885,"Sub6","not vetted","McNamara, JM","Phenotypic plasticity in fluctuating environments: consequences of the lack of individual optimization","BEHAVIORAL ECOLOGY",NA,1998,"9","6","642","648","10.1093/beheco/9.6.642",NA
900,"Sub6","not vetted","Leung, CY","The covariance adjusted location linear discriminant function for classifying data with unequal dispersion matrices in different locations","ANNALS OF THE INSTITUTE OF STATISTICAL MATHEMATICS",NA,1998,"50","3","417","431","10.1023/A:1003517226502",NA
907,"Sub6","not vetted","Guntrip, J; Sibly, RM","Phenotypic plasticity, genotype-by-environment interaction and the analysis of generalism and specialization in Callosobruchus maculatus","HEREDITY",NA,1998,"81","","198","204","10.1038/sj.hdy.6883540",NA
908,"Sub6","not vetted","Kalvas, A; Kautsky, L","Morphological variation in Fucus vesiculosus populations along temperature and salinity gradients in Iceland.","JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM",NA,1998,"78","3","985","1001","10.1017/S0025315400044921",NA
955,"Sub6","not vetted","Helden, AJ; Hassall, M","Phenotypic plasticity in growth and development rates of Armadillidium vulgare (Isopoda : Oniscidea)","ISRAEL JOURNAL OF ZOOLOGY",NA,1998,"44","4-Mar","379","394","",NA
963,"Sub6","not vetted","Kathiresan, A; Nagarathna, KC; Moloney, MM; Reid, DM; Chinnappa, CC","Differential regulation of 1-aminocyclopropane-1-carboxylate synthase gene family and its role in phenotypic plasticity in Stellaria longipes","PLANT MOLECULAR BIOLOGY",NA,1998,"36","2","265","274","10.1023/A:1005994118535",NA
983,"Sub6","not vetted","Holloway, GJ; Marriott, CG; Crocker, HJ","Phenotypic plasticity in hoverflies: the relationship between colour pattern and season in Episyrphus balteatus and other Syrphidae","ECOLOGICAL ENTOMOLOGY",NA,1997,"22","4","425","432","10.1046/j.1365-2311.1997.00096.x",NA
987,"Sub6","not vetted","Walls, M; LaurenMaatta, C; Ketola, M; OhraAho, P; Reinikainen, M; Repka, S","Phenotypic plasticity of Daphnia life history traits: the roles of predation, food level and toxic cyanobacteria","FRESHWATER BIOLOGY",NA,1997,"38","2","353","364","10.1046/j.1365-2427.1997.d01-610.x",NA
995,"Sub6","not vetted","Rigby, RA","Bayesian discrimination between two multivariate normal populations with equal covariance matrices","JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION",NA,1997,"92","439","1151","1154","10.2307/2965580",NA
1000,"Sub6","not vetted","Noach, EJK; DeJong, G; Scharloo, W","Phenotypic plasticity of wings in selection lines of Drosophila melanogaster","HEREDITY",NA,1997,"79","","1","9","",NA
1009,"Sub6","not vetted","Trussell, GC","Phenotypic plasticity in the foot size of an intertidal snail","ECOLOGY","Article",1997,"78","4","1033","1048","10.2307/2265856","Ecology"
1014,"Sub6","not vetted","Stokes, NH; McKechnie, SW; Forrester, NW","Multiple allelic variation in a sodium channel gene from populations of Australian Helicoverpa armigera (Hubner) (Lepidoptera: Noctuidae) detected via temperature gradient gel electrophoresis","AUSTRALIAN JOURNAL OF ENTOMOLOGY","Article",1997,"36","","191","196","10.1111/j.1440-6055.1997.tb01454.x","Entomology"
1032,"Sub6","not vetted","Eastman, JT; Devries, AL","Biology and phenotypic plasticity of the Antarctic nototheniid fish Trematomus newnesi in McMurdo Sound","ANTARCTIC SCIENCE","Article",1997,"9","1","27","35","10.1017/S0954102097000047","Environmental Sciences; Geography, Physical; Geosciences, Multidisciplinary"
1044,"Sub6","not vetted","Macchiavelli, RE; Moser, EB","Analysis of repeated measurements with ante-dependence covariance models","BIOMETRICAL JOURNAL","Article",1997,"39","3","339","350","10.1002/bimj.4710390308","Mathematical & Computational Biology; Statistics & Probability"
1047,"Sub6","not vetted","Salau, MO","Numerical computation of asymptotic covariance matrix of the Gaussian estimators for vector ARMA models","COMMUNICATIONS IN STATISTICS-SIMULATION AND COMPUTATION","Article",1997,"26","1","173","192","10.1080/03610919708813373","Statistics & Probability"
1059,"Sub6","not vetted","Vannucci, M; Corradi, F","Findings on the covariance structure of wavelet coefficients: Theory and models in a Bayesian perspective","MINING AND MODELING MASSIVE DATA SETS IN SCIENCE, ENGINEERING, AND BUSINESS WITH A SUBTHEME IN ENVIRONMENTAL STATISTICS","Meeting Abstract",1997,"29","1","143","143","","Operations Research & Management Science; Mathematics, Applied; Statistics & Probability"
1106,"Sub6","not vetted","Getty, T","The maintenance of phenotypic plasticity as a signal detection problem","AMERICAN NATURALIST","Article",1996,"148","2","378","385","10.1086/285930","Ecology; Evolutionary Biology"
1109,"Sub6","not vetted","Kellerer, AM","Generalization of the variance covariance method for microdosimetric measurements .3. Numerical simulation to assess the applicability of the formulae","RADIATION AND ENVIRONMENTAL BIOPHYSICS","Article",1996,"35","3","145","152","10.1007/s004110050023","Biology; Biophysics; Environmental Sciences; Radiology, Nuclear Medicine & Medical Imaging"
1121,"Sub6","not vetted","Goulden, ML; Munger, JW; Fan, SM; Daube, BC; Wofsy, SC","Measurements of carbon sequestration by long-term eddy covariance: Methods and a critical evaluation of accuracy","GLOBAL CHANGE BIOLOGY","Article",1996,"2","3","169","182","10.1111/j.1365-2486.1996.tb00070.x","Biodiversity Conservation; Ecology; Environmental Sciences"
1123,"Sub6","not vetted","Klingenberg, CP; Neuenschwander, BE; Flury, BD","Ontogeny and individual variation: Analysis of patterned covariance matrices with common principal components","SYSTEMATIC BIOLOGY","Article",1996,"45","2","135","150","10.2307/2413611","Evolutionary Biology"
1144,"Sub6","not vetted","Behera, N; Nanjundiah, V","The consequences of phenotypic plasticity in cyclically varying environments: A genetic algorithm study","JOURNAL OF THEORETICAL BIOLOGY","Article",1996,"178","2","135","144","10.1006/jtbi.1996.0012","Biology; Mathematical & Computational Biology"
1153,"Sub6","not vetted","Takada, Y; Aoshima, M","Two-stage procedures for the difference of two multinormal means with covariance matrices different only by unknown scalar multipliers","COMMUNICATIONS IN STATISTICS-THEORY AND METHODS","Article",1996,"25","10","2371","2379","10.1080/03610929608831844","Statistics & Probability"
1164,"Sub6","not vetted","Yuan, KH; Bentler, PM","Mean and covariance structure analysis with missing data","MULTIDIMENSIONAL STATISTICAL ANALYSIS AND THEORY OF RANDOM MATRICES","Proceedings Paper",1996,NA,"","307","326","","Statistics & Probability"
1192,"Sub6","not vetted","NAGER, RG; VANNOORDWIJK, AJ","PROXIMATE AND ULTIMATE ASPECTS OF PHENOTYPIC PLASTICITY IN TIMING OF GREAT TIT BREEDING IN A HETEROGENEOUS ENVIRONMENT","AMERICAN NATURALIST","Article",1995,"146","3","454","474","10.1086/285809","Ecology; Evolutionary Biology"
1283,"Sub6","not vetted","WADDELL, PJ; PENNY, D; HENDY, MD; ARNOLD, G","THE SAMPLING DISTRIBUTIONS AND COVARIANCE-MATRIX OF PHYLOGENETIC SPECTRA","MOLECULAR BIOLOGY AND EVOLUTION","Article",1994,"11","4","630","642","","Biochemistry & Molecular Biology; Evolutionary Biology; Genetics & Heredity"
1306,"Sub6","not vetted","QI, YC","SOME RESULTS ON COVARIANCE OF FUNCTION OF ORDER-STATISTICS","STATISTICS & PROBABILITY LETTERS","Article",1994,"19","2","111","114","10.1016/0167-7152(94)90141-4","Statistics & Probability"
1351,"Sub6","not vetted","HORTON, DR; REDAK, RA","FURTHER COMMENTS ON ANALYSIS OF COVARIANCE IN INSECT DIETARY STUDIES","ENTOMOLOGIA EXPERIMENTALIS ET APPLICATA","Article",1993,"69","3","263","275","10.1111/j.1570-7458.1993.tb01749.x","Entomology"
1359,"Sub6","not vetted","TOLLRIAN, R","NECKTEETH FORMATION IN DAPHNIA-PULEX AS AN EXAMPLE OF CONTINUOUS PHENOTYPIC PLASTICITY - MORPHOLOGICAL EFFECTS OF CHAOBORUS KAIROMONE CONCENTRATION AND THEIR QUANTIFICATION","JOURNAL OF PLANKTON RESEARCH","Article",1993,"15","11","1309","1318","10.1093/plankt/15.11.1309","Marine & Freshwater Biology; Oceanography"
1363,"Sub6","not vetted","VUJANOVIC, NL; RABINOWICH, H; LEE, YJ; JOST, L; HERBERMAN, RB; WHITESIDE, TL","DISTINCT PHENOTYPIC AND FUNCTIONAL-CHARACTERISTICS OF HUMAN NATURAL-KILLER-CELLS OBTAINED BY RAPID INTERLEUKIN 2-INDUCED ADHERENCE TO PLASTIC","CELLULAR IMMUNOLOGY","Article",1993,"151","1","133","157","10.1006/cimm.1993.1227","Cell Biology; Immunology"
1379,"Sub6","not vetted","SULTAN, SE; BAZZAZ, FA","PHENOTYPIC PLASTICITY IN POLYGONUM-PERSICARIA .3. THE EVOLUTION OF ECOLOGICAL BREADTH FOR NUTRIENT ENVIRONMENT","EVOLUTION","Article",1993,"47","4","1050","1071","10.2307/2409974","Ecology; Evolutionary Biology; Genetics & Heredity"
1394,"Sub6","not vetted","PLUMMER, M; CLAYTON, D","MEASUREMENT ERROR IN DIETARY ASSESSMENT - AN INVESTIGATION USING COVARIANCE STRUCTURE MODELS .1.","STATISTICS IN MEDICINE","Article",1993,"12","10","925","935","10.1002/sim.4780121004","Mathematical & Computational Biology; Public, Environmental & Occupational Health; Medical Informatics; Medicine, Research & Experimental; Statistics & Probability"
1398,"Sub6","not vetted","CHIPPINDALE, AK; LEROI, AM; KIM, SB; ROSE, MR","PHENOTYPIC PLASTICITY AND SELECTION IN DROSOPHILA LIFE-HISTORY EVOLUTION .1. NUTRITION AND THE COST OF REPRODUCTION","JOURNAL OF EVOLUTIONARY BIOLOGY","Article",1993,"6","2","171","193","10.1046/j.1420-9101.1993.6020171.x","Ecology; Evolutionary Biology; Genetics & Heredity"
1402,"Sub6","not vetted","LAGOMARSINO, IV; CONOVER, DO","VARIATION IN ENVIRONMENTAL AND GENOTYPIC SEX-DETERMINING MECHANISMS ACROSS A LATITUDINAL GRADIENT IN THE FISH, MENIDIA-MENIDIA","EVOLUTION","Article",1993,"47","2","487","494","10.2307/2410066","Ecology; Evolutionary Biology; Genetics & Heredity"
1412,"Sub6","not vetted","JIN, C","A NOTE ON SIMULTANEOUS ESTIMATION OF EIGENVALUES OF A MULTIVARIATE NORMAL COVARIANCE-MATRIX","STATISTICS & PROBABILITY LETTERS","Article",1993,"16","3","197","203","10.1016/0167-7152(93)90143-7","Statistics & Probability"
1427,"Sub6","not vetted","DIGGLE, PK","PHENOTYPIC PLASTICITY - ALTERNATIVE FATES OF MERISTEMS","JOURNAL OF CELLULAR BIOCHEMISTRY","Meeting Abstract",1993,NA,"","11","11","","Biochemistry & Molecular Biology; Cell Biology"
1440,"Sub6","not vetted","MONTAGUE, PR; DAYAN, P; SEJNOWSKI, TJ","VOLUME LEARNING - SIGNALING COVARIANCE THROUGH NEURAL TISSUE","COMPUTATION AND NEURAL SYSTEMS","Proceedings Paper",1993,NA,"","377","381","","Computer Science, Artificial Intelligence; Neurosciences"
1447,"Sub6","not vetted","CHOU, CP; BENTLER, PM","INVARIANT STANDARDIZED ESTIMATED PARAMETER CHANGE FOR MODEL MODIFICATION IN COVARIANCE STRUCTURE-ANALYSIS","MULTIVARIATE BEHAVIORAL RESEARCH","Article",1993,"28","1","97","110","10.1207/s15327906mbr2801_6","Mathematics, Interdisciplinary Applications; Social Sciences, Mathematical Methods; Psychology, Experimental; Statistics & Probability"
1469,"Sub6","not vetted","RUTHERFORD, A","ALTERNATIVES TO TRADITIONAL ANALYSIS OF COVARIANCE","BRITISH JOURNAL OF MATHEMATICAL & STATISTICAL PSYCHOLOGY","Article",1992,"45","","197","223","10.1111/j.2044-8317.1992.tb00988.x","Mathematics, Interdisciplinary Applications; Psychology, Mathematical; Psychology, Experimental; Statistics & Probability"
1475,"Sub6","not vetted","PERRON, F","MINIMAX ESTIMATORS OF A COVARIANCE-MATRIX","JOURNAL OF MULTIVARIATE ANALYSIS","Article",1992,"43","1","16","28","10.1016/0047-259X(92)90108-R","Statistics & Probability"
1478,"Sub6","not vetted","KANDA, T","MSES OF PREDICTION IN GROWTH CURVE MODEL WITH COVARIANCE-STRUCTURES","ANNALS OF THE INSTITUTE OF STATISTICAL MATHEMATICS","Article",1992,"44","3","519","528","","Statistics & Probability"
1493,"Sub6","not vetted","FEDERER, WT; MEREDITH, MP","COVARIANCE ANALYSIS FOR SPLIT-PLOT AND SPLIT-BLOCK DESIGNS","AMERICAN STATISTICIAN","Editorial Material",1992,"46","2","155","162","10.2307/2684189","Statistics & Probability"
